trip_id,0521,0529,0536,0539,0801,0806,0811,0816,0821,0826,0901,0906,2241G,2242F,2246F,2351F,2397F,2720F,2726F,2793F,2794F,3308F,3360F,3480,5200F,5205,5261,5264F,5265F,5266F,5267,5311,5312,5352,5407F,5413F,5414F,5415F,5416F,5451F,5459F,5460F,5461F,5462F,5468,5714,5762,6201F,6202,6204,6258,6260F,6419F
113482377238205601,,,,,,14:37:00,,14:38:38,,14:40:05,,14:36:03,14:42:00,,,,,,,14:47:00,,14:46:00,,14:27:00,,,14:30:02,14:28:00,14:31:43,,14:33:03,,,14:35:00,,,,,,14:19:00,14:19:41,14:21:00,14:22:11,14:23:00,14:24:09,,,,,,14:43:39,,
113482378238205601,,,,,,06:57:00,,06:58:38,,07:00:05,,06:56:03,07:02:00,,,,,,,07:06:00,,07:05:00,,06:48:00,,,06:50:45,06:49:00,06:52:11,,06:53:20,,,06:55:00,,,,,,06:41:00,06:41:41,06:43:00,06:44:11,06:45:00,06:45:52,,,,,,07:03:14,,
113482379238205601,,,,,,14:52:00,,14:53:38,,14:55:05,,14:51:03,14:57:00,,,,,,,15:02:00,,15:01:00,,14:42:00,,,14:45:02,14:43:00,14:46:43,,14:48:03,,,14:50:00,,,,,,14:34:00,14:34:41,14:36:00,14:37:11,14:38:00,14:39:09,,,,,,14:58:39,,
113482380238205601,,,,,,16:07:00,,16:08:38,,16:10:05,,16:06:03,16:12:00,,,,,,,16:17:00,,16:16:00,,15:57:00,,,16:00:02,15:58:00,16:01:43,,16:03:03,,,16:05:00,,,,,,15:49:00,15:49:41,15:51:00,15:52:11,15:53:00,15:54:09,,,,,,16:13:39,,
113482381238205601,,,,,,07:38:00,,07:39:38,,07:41:05,,07:37:03,07:43:00,,,,,,,07:47:00,,07:46:00,,07:29:00,,,07:31:45,07:30:00,07:33:11,,07:34:20,,,07:36:00,,,,,,07:22:00,07:22:41,07:24:00,07:25:11,07:26:00,07:26:52,,,,,,07:44:14,,
113482382238205601,,,,,,11:52:00,,11:53:38,,11:55:05,,11:51:03,11:57:00,,,,,,,12:02:00,,12:01:00,,11:42:00,,,11:45:02,11:43:00,11:46:43,,11:48:03,,,11:50:00,,,,,,11:34:00,11:34:41,11:36:00,11:37:11,11:38:00,11:39:09,,,,,,11:58:39,,
113482383238205601,,,,,,12:52:00,,12:53:38,,12:55:05,,12:51:03,12:57:00,,,,,,,13:02:00,,13:01:00,,12:42:00,,,12:45:02,12:43:00,12:46:43,,12:48:03,,,12:50:00,,,,,,12:34:00,12:34:41,12:36:00,12:37:11,12:38:00,12:39:09,,,,,,12:58:39,,
113482384238205601,,,,,,10:52:00,,10:53:38,,10:55:05,,10:51:03,10:57:00,,,,,,,11:02:00,,11:01:00,,10:42:00,,,10:45:02,10:43:00,10:46:43,,10:48:03,,,10:50:00,,,,,,10:35:00,10:35:41,10:37:00,10:38:11,10:39:00,10:39:52,,,,,,10:58:39,,
113482385238205601,,,,,,07:17:00,,07:18:38,,07:20:05,,07:16:03,07:22:00,,,,,,,07:26:00,,07:25:00,,07:08:00,,,07:10:45,07:09:00,07:12:11,,07:13:20,,,07:15:00,,,,,,07:01:00,07:01:41,07:03:00,07:04:11,07:05:00,07:05:52,,,,,,07:23:14,,
113482386238205601,,,,,,11:37:00,,11:38:38,,11:40:05,,11:36:03,11:42:00,,,,,,,11:47:00,,11:46:00,,11:27:00,,,11:30:02,11:28:00,11:31:43,,11:33:03,,,11:35:00,,,,,,11:19:00,11:19:41,11:21:00,11:22:11,11:23:00,11:24:09,,,,,,11:43:39,,
113482387238205601,,,,,,08:58:00,,08:59:38,,09:01:05,,08:57:03,09:03:00,,,,,,,09:07:00,,09:06:00,,08:49:00,,,08:51:45,08:50:00,08:53:11,,08:54:20,,,08:56:00,,,,,,08:42:00,08:42:41,08:44:00,08:45:11,08:46:00,08:46:52,,,,,,09:04:14,,
113482388238205601,,,,,,14:22:00,,14:23:38,,14:25:05,,14:21:03,14:27:00,,,,,,,14:32:00,,14:31:00,,14:12:00,,,14:15:02,14:13:00,14:16:43,,14:18:03,,,14:20:00,,,,,,14:04:00,14:04:41,14:06:00,14:07:11,14:08:00,14:09:09,,,,,,14:28:39,,
113482389238205601,,,,,,15:22:00,,15:23:38,,15:25:05,,15:21:03,15:27:00,,,,,,,15:32:00,,15:31:00,,15:12:00,,,15:15:02,15:13:00,15:16:43,,15:18:03,,,15:20:00,,,,,,15:04:00,15:04:41,15:06:00,15:07:11,15:08:00,15:09:09,,,,,,15:28:39,,
113482390238205601,,,,,,09:51:00,,09:52:38,,09:54:05,,09:50:03,09:56:00,,,,,,,10:00:00,,09:59:00,,09:42:00,,,09:44:45,09:43:00,09:46:11,,09:47:20,,,09:49:00,,,,,,09:35:00,09:35:41,09:37:00,09:38:11,09:39:00,09:39:52,,,,,,09:57:14,,
113482391238205601,,,,,,07:58:00,,07:59:38,,08:01:05,,07:57:03,08:03:00,,,,,,,08:07:00,,08:06:00,,07:49:00,,,07:51:45,07:50:00,07:53:11,,07:54:20,,,07:56:00,,,,,,07:42:00,07:42:41,07:44:00,07:45:11,07:46:00,07:46:52,,,,,,08:04:14,,
113482392238205601,,,,,,10:37:00,,10:38:38,,10:40:05,,10:36:03,10:42:00,,,,,,,10:47:00,,10:46:00,,10:27:00,,,10:30:02,10:28:00,10:31:43,,10:33:03,,,10:35:00,,,,,,10:20:00,10:20:41,10:22:00,10:23:11,10:24:00,10:24:52,,,,,,10:43:39,,
113482393238205601,,,,,,11:22:00,,11:23:38,,11:25:05,,11:21:03,11:27:00,,,,,,,11:32:00,,11:31:00,,11:12:00,,,11:15:02,11:13:00,11:16:43,,11:18:03,,,11:20:00,,,,,,11:04:00,11:04:41,11:06:00,11:07:11,11:08:00,11:09:09,,,,,,11:28:39,,
113482394238205601,,,,,,17:07:00,,17:08:38,,17:10:05,,17:06:03,17:12:00,,,,,,,17:17:00,,17:16:00,,16:57:00,,,17:00:02,16:58:00,17:01:43,,17:03:03,,,17:05:00,,,,,,16:49:00,16:49:41,16:51:00,16:52:11,16:53:00,16:54:09,,,,,,17:13:39,,
113482395238205601,,,,,,14:07:00,,14:08:38,,14:10:05,,14:06:03,14:12:00,,,,,,,14:17:00,,14:16:00,,13:57:00,,,14:00:02,13:58:00,14:01:43,,14:03:03,,,14:05:00,,,,,,13:49:00,13:49:41,13:51:00,13:52:11,13:53:00,13:54:09,,,,,,14:13:39,,
113482396238205601,,,,,,09:36:00,,09:37:38,,09:39:05,,09:35:03,09:41:00,,,,,,,09:45:00,,09:44:00,,09:27:00,,,09:29:45,09:28:00,09:31:11,,09:32:20,,,09:34:00,,,,,,09:20:00,09:20:41,09:22:00,09:23:11,09:24:00,09:24:52,,,,,,09:42:14,,
113482397238205601,,,,,,13:22:00,,13:23:38,,13:25:05,,13:21:03,13:27:00,,,,,,,13:32:00,,13:31:00,,13:12:00,,,13:15:02,13:13:00,13:16:43,,13:18:03,,,13:20:00,,,,,,13:04:00,13:04:41,13:06:00,13:07:11,13:08:00,13:09:09,,,,,,13:28:39,,
113482398238205601,,,,,,17:22:00,,17:23:38,,17:25:05,,17:21:03,17:27:00,,,,,,,17:32:00,,17:31:00,,17:12:00,,,17:15:02,17:13:00,17:16:43,,17:18:03,,,17:20:00,,,,,,17:04:00,17:04:41,17:06:00,17:07:11,17:08:00,17:09:09,,,,,,17:28:39,,
113482399238205601,,,,,,18:07:00,,18:08:38,,18:10:05,,18:06:03,18:12:00,,,,,,,18:17:00,,18:16:00,,17:57:00,,,18:00:02,17:58:00,18:01:43,,18:03:03,,,18:05:00,,,,,,17:49:00,17:49:41,17:51:00,17:52:11,17:53:00,17:54:09,,,,,,18:13:39,,
113482400238205601,,,,,,18:37:00,,18:38:38,,18:40:05,,18:36:03,18:42:00,,,,,,,18:47:00,,18:46:00,,18:27:00,,,18:30:02,18:28:00,18:31:43,,18:33:03,,,18:35:00,,,,,,18:19:00,18:19:41,18:21:00,18:22:11,18:23:00,18:24:09,,,,,,18:43:39,,
113482401238205601,,,,,,05:40:00,,05:41:38,,05:43:05,,05:39:03,05:45:00,,,,,,,05:49:00,,05:48:00,,05:31:00,,,05:33:45,05:32:00,05:35:11,,05:36:20,,,05:38:00,,,,,,05:24:00,05:24:41,05:26:00,05:27:11,05:28:00,05:28:52,,,,,,05:46:14,,
113482402238205601,,,,,,12:22:00,,12:23:38,,12:25:05,,12:21:03,12:27:00,,,,,,,12:32:00,,12:31:00,,12:12:00,,,12:15:02,12:13:00,12:16:43,,12:18:03,,,12:20:00,,,,,,12:04:00,12:04:41,12:06:00,12:07:11,12:08:00,12:09:09,,,,,,12:28:39,,
113482403238205601,,,,,,17:52:00,,17:53:38,,17:55:05,,17:51:03,17:57:00,,,,,,,18:02:00,,18:01:00,,17:42:00,,,17:45:02,17:43:00,17:46:43,,17:48:03,,,17:50:00,,,,,,17:34:00,17:34:41,17:36:00,17:37:11,17:38:00,17:39:09,,,,,,17:58:39,,
113482404238205601,,,,,,18:22:00,,18:23:38,,18:25:05,,18:21:03,18:27:00,,,,,,,18:32:00,,18:31:00,,18:12:00,,,18:15:02,18:13:00,18:16:43,,18:18:03,,,18:20:00,,,,,,18:04:00,18:04:41,18:06:00,18:07:11,18:08:00,18:09:09,,,,,,18:28:39,,
113482405238205601,,,,,,18:52:00,,18:53:38,,18:55:05,,18:51:03,18:57:00,,,,,,,19:02:00,,19:01:00,,18:42:00,,,18:45:02,18:43:00,18:46:43,,18:48:03,,,18:50:00,,,,,,18:34:00,18:34:41,18:36:00,18:37:11,18:38:00,18:39:09,,,,,,18:58:39,,
113482406238205601,,,,,,19:37:00,,19:38:38,,19:40:05,,19:36:03,19:42:00,,,,,,,19:47:00,,19:46:00,,19:27:00,,,19:30:02,19:28:00,19:31:43,,19:33:03,,,19:35:00,,,,,,19:19:00,19:19:41,19:21:00,19:22:11,19:23:00,19:24:09,,,,,,19:43:39,,
113482407238205601,,,,,,09:19:00,,09:20:38,,09:22:05,,09:18:03,09:24:00,,,,,,,09:28:00,,09:27:00,,09:10:00,,,09:12:45,09:11:00,09:14:11,,09:15:20,,,09:17:00,,,,,,09:03:00,09:03:41,09:05:00,09:06:11,09:07:00,09:07:52,,,,,,09:25:14,,
113482408238205601,,,,,,16:52:00,,16:53:38,,16:55:05,,16:51:03,16:57:00,,,,,,,17:02:00,,17:01:00,,16:42:00,,,16:45:02,16:43:00,16:46:43,,16:48:03,,,16:50:00,,,,,,16:34:00,16:34:41,16:36:00,16:37:11,16:38:00,16:39:09,,,,,,16:58:39,,
113482409238205601,,,,,,19:52:00,,19:53:38,,19:55:05,,19:51:03,19:57:00,,,,,,,20:02:00,,20:01:00,,19:42:00,,,19:45:02,19:43:00,19:46:43,,19:48:03,,,19:50:00,,,,,,19:34:00,19:34:41,19:36:00,19:37:11,19:38:00,19:39:09,,,,,,19:58:39,,
113482410238205601,,,,,,15:37:00,,15:38:38,,15:40:05,,15:36:03,15:42:00,,,,,,,15:47:00,,15:46:00,,15:27:00,,,15:30:02,15:28:00,15:31:43,,15:33:03,,,15:35:00,,,,,,15:19:00,15:19:41,15:21:00,15:22:11,15:23:00,15:24:09,,,,,,15:43:39,,
113482411238205601,,,,,,20:07:00,,20:08:38,,20:10:05,,20:06:03,20:12:00,,,,,,,20:17:00,,20:16:00,,19:57:00,,,20:00:02,19:58:00,20:01:43,,20:03:03,,,20:05:00,,,,,,19:49:00,19:49:41,19:51:00,19:52:11,19:53:00,19:54:09,,,,,,20:13:39,,
113482412238205601,,,,,,08:18:00,,08:19:38,,08:21:05,,08:17:03,08:23:00,,,,,,,08:27:00,,08:26:00,,08:09:00,,,08:11:45,08:10:00,08:13:11,,08:14:20,,,08:16:00,,,,,,08:02:00,08:02:41,08:04:00,08:05:11,08:06:00,08:06:52,,,,,,08:24:14,,
113482413238205601,,,,,,11:07:00,,11:08:38,,11:10:05,,11:06:03,11:12:00,,,,,,,11:17:00,,11:16:00,,10:57:00,,,11:00:02,10:58:00,11:01:43,,11:03:03,,,11:05:00,,,,,,10:50:00,10:50:41,10:52:00,10:53:11,10:54:00,10:54:52,,,,,,11:13:39,,
113482414238205601,,,,,,10:22:00,,10:23:38,,10:25:05,,10:21:03,10:27:00,,,,,,,10:32:00,,10:31:00,,10:12:00,,,10:15:02,10:13:00,10:16:43,,10:18:03,,,10:20:00,,,,,,10:05:00,10:05:41,10:07:00,10:08:11,10:09:00,10:09:52,,,,,,10:28:39,,
113482415238205601,,,,,,12:07:00,,12:08:38,,12:10:05,,12:06:03,12:12:00,,,,,,,12:17:00,,12:16:00,,11:57:00,,,12:00:02,11:58:00,12:01:43,,12:03:03,,,12:05:00,,,,,,11:49:00,11:49:41,11:51:00,11:52:11,11:53:00,11:54:09,,,,,,12:13:39,,
113482416238205601,,,,,,12:37:00,,12:38:38,,12:40:05,,12:36:03,12:42:00,,,,,,,12:47:00,,12:46:00,,12:27:00,,,12:30:02,12:28:00,12:31:43,,12:33:03,,,12:35:00,,,,,,12:19:00,12:19:41,12:21:00,12:22:11,12:23:00,12:24:09,,,,,,12:43:39,,
113482417238205601,,,,,,15:52:00,,15:53:38,,15:55:05,,15:51:03,15:57:00,,,,,,,16:02:00,,16:01:00,,15:42:00,,,15:45:02,15:43:00,15:46:43,,15:48:03,,,15:50:00,,,,,,15:34:00,15:34:41,15:36:00,15:37:11,15:38:00,15:39:09,,,,,,15:58:39,,
113482418238205601,,,,,,13:37:00,,13:38:38,,13:40:05,,13:36:03,13:42:00,,,,,,,13:47:00,,13:46:00,,13:27:00,,,13:30:02,13:28:00,13:31:43,,13:33:03,,,13:35:00,,,,,,13:19:00,13:19:41,13:21:00,13:22:11,13:23:00,13:24:09,,,,,,13:43:39,,
113482419238205601,,,,,,19:22:00,,19:23:38,,19:25:05,,19:21:03,19:27:00,,,,,,,19:32:00,,19:31:00,,19:12:00,,,19:15:02,19:13:00,19:16:43,,19:18:03,,,19:20:00,,,,,,19:04:00,19:04:41,19:06:00,19:07:11,19:08:00,19:09:09,,,,,,19:28:39,,
113482420238205601,,,,,,16:37:00,,16:38:38,,16:40:05,,16:36:03,16:42:00,,,,,,,16:47:00,,16:46:00,,16:27:00,,,16:30:02,16:28:00,16:31:43,,16:33:03,,,16:35:00,,,,,,16:19:00,16:19:41,16:21:00,16:22:11,16:23:00,16:24:09,,,,,,16:43:39,,
113482421238205601,,,,,,08:38:00,,08:39:38,,08:41:05,,08:37:03,08:43:00,,,,,,,08:47:00,,08:46:00,,08:29:00,,,08:31:45,08:30:00,08:33:11,,08:34:20,,,08:36:00,,,,,,08:22:00,08:22:41,08:24:00,08:25:11,08:26:00,08:26:52,,,,,,08:44:14,,
113482422238205601,,,,,,13:07:00,,13:08:38,,13:10:05,,13:06:03,13:12:00,,,,,,,13:17:00,,13:16:00,,12:57:00,,,13:00:02,12:58:00,13:01:43,,13:03:03,,,13:05:00,,,,,,12:49:00,12:49:41,12:51:00,12:52:11,12:53:00,12:54:09,,,,,,13:13:39,,
113482423238205601,,,,,,16:22:00,,16:23:38,,16:25:05,,16:21:03,16:27:00,,,,,,,16:32:00,,16:31:00,,16:12:00,,,16:15:02,16:13:00,16:16:43,,16:18:03,,,16:20:00,,,,,,16:04:00,16:04:41,16:06:00,16:07:11,16:08:00,16:09:09,,,,,,16:28:39,,
113482424238205601,,,,,,17:37:00,,17:38:38,,17:40:05,,17:36:03,17:42:00,,,,,,,17:47:00,,17:46:00,,17:27:00,,,17:30:02,17:28:00,17:31:43,,17:33:03,,,17:35:00,,,,,,17:19:00,17:19:41,17:21:00,17:22:11,17:23:00,17:24:09,,,,,,17:43:39,,
113482425238205601,,,,,,19:07:00,,19:08:38,,19:10:05,,19:06:03,19:12:00,,,,,,,19:17:00,,19:16:00,,18:57:00,,,19:00:02,18:58:00,19:01:43,,19:03:03,,,19:05:00,,,,,,18:49:00,18:49:41,18:51:00,18:52:11,18:53:00,18:54:09,,,,,,19:13:39,,
113482426238205601,,,,,11:12:00,,11:10:12,,11:08:37,,11:13:02,,,11:06:00,11:07:00,,11:23:00,,,11:01:00,,,11:03:00,,11:21:00,11:18:46,,,,11:17:09,,11:15:52,11:14:00,,11:24:00,11:25:24,11:27:00,11:28:17,11:29:00,,,,,,,,,,,11:04:39,,,
113482427238205601,,,,,11:57:00,,11:55:12,,11:53:37,,11:58:02,,,11:51:00,11:52:00,,12:08:00,,,11:46:00,,,11:48:00,,12:06:00,12:03:46,,,,12:02:09,,12:00:52,11:59:00,,12:09:00,12:10:24,12:12:00,12:13:17,12:14:00,,,,,,,,,,,11:49:39,,,
113482428238205601,,,,,13:12:00,,13:10:12,,13:08:37,,13:13:02,,,13:06:00,13:07:00,,13:23:00,,,13:01:00,,,13:03:00,,13:21:00,13:18:46,,,,13:17:09,,13:15:52,13:14:00,,13:24:00,13:25:24,13:27:00,13:28:17,13:29:00,,,,,,,,,,,13:04:39,,,
113482429238205601,,,,,09:07:00,,09:05:12,,09:03:37,,09:08:02,,,09:01:00,09:02:00,,09:18:00,,,08:56:00,,,08:58:00,,09:16:00,09:13:46,,,,09:12:09,,09:10:52,09:09:00,,09:19:00,09:20:24,09:22:00,09:23:17,09:24:00,,,,,,,,,,,08:59:39,,,
113482430238205601,,,,,06:10:00,,06:08:12,,06:06:37,,06:11:02,,,06:04:00,06:05:00,,06:21:00,,,05:59:00,,,06:01:00,,06:19:00,06:16:46,,,,06:15:09,,06:13:52,06:12:00,,06:22:00,06:23:24,06:25:00,06:26:17,06:27:00,,,,,,,,,,,06:02:39,,,
113482431238205601,,,,,07:26:00,,07:24:12,,07:22:37,,07:27:02,,,07:20:00,07:21:00,,07:37:00,,,07:15:00,,,07:17:00,,07:35:00,07:32:46,,,,07:31:09,,07:29:52,07:28:00,,07:38:00,07:39:24,07:41:00,07:42:17,07:43:00,,,,,,,,,,,07:18:39,,,
113482432238205601,,,,,09:38:00,,09:36:12,,09:34:37,,09:39:02,,,09:32:00,09:33:00,,09:49:00,,,09:27:00,,,09:29:00,,09:47:00,09:44:46,,,,09:43:09,,09:41:52,09:40:00,,09:50:00,09:51:24,09:53:00,09:54:17,09:55:00,,,,,,,,,,,09:30:39,,,
113482433238205601,,,,,09:55:00,,09:53:12,,09:51:37,,09:56:02,,,09:49:00,09:50:00,,10:06:00,,,09:44:00,,,09:46:00,,10:04:00,10:01:46,,,,10:00:09,,09:58:52,09:57:00,,10:07:00,10:08:24,10:10:00,10:11:17,10:12:00,,,,,,,,,,,09:47:39,,,
113482434238205601,,,,,10:57:00,,10:55:12,,10:53:37,,10:58:02,,,10:51:00,10:52:00,,11:08:00,,,10:46:00,,,10:48:00,,11:06:00,11:03:46,,,,11:02:09,,11:00:52,10:59:00,,11:09:00,11:10:24,11:12:00,11:13:17,11:14:00,,,,,,,,,,,10:49:39,,,
113482435238205601,,,,,12:12:00,,12:10:12,,12:08:37,,12:13:02,,,12:06:00,12:07:00,,12:23:00,,,12:01:00,,,12:03:00,,12:21:00,12:18:46,,,,12:17:09,,12:15:52,12:14:00,,12:24:00,12:25:24,12:27:00,12:28:17,12:29:00,,,,,,,,,,,12:04:39,,,
113482436238205601,,,,,14:42:00,,14:40:12,,14:38:37,,14:43:02,,,14:36:00,14:37:00,,14:53:00,,,14:31:00,,,14:33:00,,14:51:00,14:48:46,,,,14:47:09,,14:45:52,14:44:00,,14:54:00,14:55:24,14:57:00,14:58:17,14:59:00,,,,,,,,,,,14:34:39,,,
113482437238205601,,,,,15:43:00,,15:41:12,,15:39:37,,15:44:02,,,15:37:00,15:38:00,,15:54:00,,,15:31:00,,,15:33:00,,15:52:00,15:49:46,,,,15:48:09,,15:46:52,15:45:00,,15:55:00,15:56:24,15:58:00,15:59:17,16:00:00,,,,,,,,,,,15:35:12,,,
113482438238205601,,,,,15:58:00,,15:56:12,,15:54:37,,15:59:02,,,15:52:00,15:53:00,,16:09:00,,,15:46:00,,,15:48:00,,16:07:00,16:04:46,,,,16:03:09,,16:01:52,16:00:00,,16:10:00,16:11:24,16:13:00,16:14:17,16:15:00,,,,,,,,,,,15:50:12,,,
113482439238205601,,,,,08:07:00,,08:05:12,,08:03:37,,08:08:02,,,08:01:00,08:02:00,,08:18:00,,,07:56:00,,,07:58:00,,08:16:00,08:13:46,,,,08:12:09,,08:10:52,08:09:00,,08:19:00,08:20:24,08:22:00,08:23:17,08:24:00,,,,,,,,,,,07:59:39,,,
113482440238205601,,,,,12:27:00,,12:25:12,,12:23:37,,12:28:02,,,12:21:00,12:22:00,,12:38:00,,,12:16:00,,,12:18:00,,12:36:00,12:33:46,,,,12:32:09,,12:30:52,12:29:00,,12:39:00,12:40:24,12:42:00,12:43:17,12:44:00,,,,,,,,,,,12:19:39,,,
113482441238205601,,,,,16:28:00,,16:26:12,,16:24:37,,16:29:02,,,16:22:00,16:23:00,,16:39:00,,,16:16:00,,,16:18:00,,16:37:00,16:34:46,,,,16:33:09,,16:31:52,16:30:00,,16:40:00,16:41:24,16:43:00,16:44:17,16:45:00,,,,,,,,,,,16:20:12,,,
113482442238205601,,,,,16:43:00,,16:41:12,,16:39:37,,16:44:02,,,16:37:00,16:38:00,,16:54:00,,,16:31:00,,,16:33:00,,16:52:00,16:49:46,,,,16:48:09,,16:46:52,16:45:00,,16:55:00,16:56:24,16:58:00,16:59:17,17:00:00,,,,,,,,,,,16:35:12,,,
113482443238205601,,,,,15:28:00,,15:26:12,,15:24:37,,15:29:02,,,15:22:00,15:23:00,,15:39:00,,,15:16:00,,,15:18:00,,15:37:00,15:34:46,,,,15:33:09,,15:31:52,15:30:00,,15:40:00,15:41:24,15:43:00,15:44:17,15:45:00,,,,,,,,,,,15:20:12,,,
113482444238205601,,,,,16:58:00,,16:56:12,,16:54:37,,16:59:02,,,16:52:00,16:53:00,,17:09:00,,,16:46:00,,,16:48:00,,17:07:00,17:04:46,,,,17:03:09,,17:01:52,17:00:00,,17:10:00,17:11:24,17:13:00,17:14:17,17:15:00,,,,,,,,,,,16:50:12,,,
113482445238205601,,,,,17:13:00,,17:11:12,,17:09:37,,17:14:02,,,17:07:00,17:08:00,,17:24:00,,,17:01:00,,,17:03:00,,17:22:00,17:19:46,,,,17:18:09,,17:16:52,17:15:00,,17:25:00,17:26:24,17:28:00,17:29:17,17:30:00,,,,,,,,,,,17:05:12,,,
113482446238205601,,,,,12:57:00,,12:55:12,,12:53:37,,12:58:02,,,12:51:00,12:52:00,,13:08:00,,,12:46:00,,,12:48:00,,13:06:00,13:03:46,,,,13:02:09,,13:00:52,12:59:00,,13:09:00,13:10:24,13:12:00,13:13:17,13:14:00,,,,,,,,,,,12:49:39,,,
113482447238205601,,,,,17:28:00,,17:26:12,,17:24:37,,17:29:02,,,17:22:00,17:23:00,,17:39:00,,,17:16:00,,,17:18:00,,17:37:00,17:34:46,,,,17:33:09,,17:31:52,17:30:00,,17:40:00,17:41:24,17:43:00,17:44:17,17:45:00,,,,,,,,,,,17:20:12,,,
113482448238205601,,,,,12:42:00,,12:40:12,,12:38:37,,12:43:02,,,12:36:00,12:37:00,,12:53:00,,,12:31:00,,,12:33:00,,12:51:00,12:48:46,,,,12:47:09,,12:45:52,12:44:00,,12:54:00,12:55:24,12:57:00,12:58:17,12:59:00,,,,,,,,,,,12:34:39,,,
113482449238205601,,,,,11:42:00,,11:40:12,,11:38:37,,11:43:02,,,11:36:00,11:37:00,,11:53:00,,,11:31:00,,,11:33:00,,11:51:00,11:48:46,,,,11:47:09,,11:45:52,11:44:00,,11:54:00,11:55:24,11:57:00,11:58:17,11:59:00,,,,,,,,,,,11:34:39,,,
113482450238205601,,,,,07:06:00,,07:04:12,,07:02:37,,07:07:02,,,07:00:00,07:01:00,,07:17:00,,,06:55:00,,,06:57:00,,07:15:00,07:12:46,,,,07:11:09,,07:09:52,07:08:00,,07:18:00,07:19:24,07:21:00,07:22:17,07:23:00,,,,,,,,,,,06:58:39,,,
113482451238205601,,,,,15:13:00,,15:11:12,,15:09:37,,15:14:02,,,15:07:00,15:08:00,,15:24:00,,,15:01:00,,,15:03:00,,15:22:00,15:19:46,,,,15:18:09,,15:16:52,15:15:00,,15:25:00,15:26:24,15:28:00,15:29:17,15:30:00,,,,,,,,,,,15:05:12,,,
113482452238205601,,,,,16:13:00,,16:11:12,,16:09:37,,16:14:02,,,16:07:00,16:08:00,,16:24:00,,,16:01:00,,,16:03:00,,16:22:00,16:19:46,,,,16:18:09,,16:16:52,16:15:00,,16:25:00,16:26:24,16:28:00,16:29:17,16:30:00,,,,,,,,,,,16:05:12,,,
113482453238205601,,,,,07:46:00,,07:44:12,,07:42:37,,07:47:02,,,07:40:00,07:41:00,,07:57:00,,,07:35:00,,,07:37:00,,07:55:00,07:52:46,,,,07:51:09,,07:49:52,07:48:00,,07:58:00,07:59:24,08:01:00,08:02:17,08:03:00,,,,,,,,,,,07:38:39,,,
113482454238205601,,,,,10:26:00,,10:24:12,,10:22:37,,10:27:02,,,10:20:00,10:21:00,,10:37:00,,,10:15:00,,,10:17:00,,10:35:00,10:32:46,,,,10:31:09,,10:29:52,10:28:00,,10:38:00,10:39:24,10:41:00,10:42:17,10:43:00,,,,,,,,,,,10:18:39,,,
113482455238205601,,,,,13:42:00,,13:40:12,,13:38:37,,13:43:02,,,13:36:00,13:37:00,,13:53:00,,,13:31:00,,,13:33:00,,13:51:00,13:48:46,,,,13:47:09,,13:45:52,13:44:00,,13:54:00,13:55:24,13:57:00,13:58:17,13:59:00,,,,,,,,,,,13:34:39,,,
113482456238205601,,,,,05:35:00,,05:33:12,,05:31:37,,05:36:02,,,05:29:00,05:30:00,,05:46:00,,,05:24:00,,,05:26:00,,05:44:00,05:41:46,,,,05:40:09,,05:38:52,05:37:00,,05:47:00,05:48:24,05:50:00,05:51:17,05:52:00,,,,,,,,,,,05:27:39,,,
113482457238205601,,,,,14:12:00,,14:10:12,,14:08:37,,14:13:02,,,14:06:00,14:07:00,,14:23:00,,,14:01:00,,,14:03:00,,14:21:00,14:18:46,,,,14:17:09,,14:15:52,14:14:00,,14:24:00,14:25:24,14:27:00,14:28:17,14:29:00,,,,,,,,,,,14:04:39,,,
113482458238205601,,,,,10:42:00,,10:40:12,,10:38:37,,10:43:02,,,10:36:00,10:37:00,,10:53:00,,,10:31:00,,,10:33:00,,10:51:00,10:48:46,,,,10:47:09,,10:45:52,10:44:00,,10:54:00,10:55:24,10:57:00,10:58:17,10:59:00,,,,,,,,,,,10:34:39,,,
113482459238205601,,,,,17:43:00,,17:41:12,,17:39:37,,17:44:02,,,17:37:00,17:38:00,,17:54:00,,,17:31:00,,,17:33:00,,17:52:00,17:49:46,,,,17:48:09,,17:46:52,17:45:00,,17:55:00,17:56:24,17:58:00,17:59:17,18:00:00,,,,,,,,,,,17:35:12,,,
113482460238205601,,,,,17:58:00,,17:56:12,,17:54:37,,17:59:02,,,17:52:00,17:53:00,,18:09:00,,,17:46:00,,,17:48:00,,18:07:00,18:04:46,,,,18:03:09,,18:01:52,18:00:00,,18:10:00,18:11:24,18:13:00,18:14:17,18:15:00,,,,,,,,,,,17:50:12,,,
113482461238205601,,,,,18:13:00,,18:11:12,,18:09:37,,18:14:02,,,18:07:00,18:08:00,,18:24:00,,,18:01:00,,,18:03:00,,18:22:00,18:19:46,,,,18:18:09,,18:16:52,18:15:00,,18:25:00,18:26:24,18:28:00,18:29:17,18:30:00,,,,,,,,,,,18:05:12,,,
113482462238205601,,,,,11:27:00,,11:25:12,,11:23:37,,11:28:02,,,11:21:00,11:22:00,,11:38:00,,,11:16:00,,,11:18:00,,11:36:00,11:33:46,,,,11:32:09,,11:30:52,11:29:00,,11:39:00,11:40:24,11:42:00,11:43:17,11:44:00,,,,,,,,,,,11:19:39,,,
