trip_id,1015,1085,2225,2226,2252,2414,2415,2416,2417,2452,2453,2523,2550,2551,2555,2556,2598,2599,2600,2601,2602,2605,2606,2607,2612,2614,2616B,2617,2618,2619,2620,2621,2622,2623,2624,2625,2631,2632,2732,2939B,2952B,3046,3074,3681,3682,3856,5152,5161,5719,5915
113174263236942601,23:28:00,,23:20:59,23:22:07,,23:33:44,23:34:35,23:35:51,23:37:00,,,23:25:10,,,23:26:25,,23:13:00,23:15:08,23:16:06,23:16:43,23:17:58,23:18:17,23:19:21,23:20:00,23:32:00,23:14:06,,,,,,,,,,,23:32:43,,,,23:30:59,,23:11:00,,23:24:00,,,,23:30:15,23:29:30
113174264236942601,23:08:00,,23:00:59,23:02:07,,23:13:44,23:14:35,23:15:51,23:17:00,,,23:05:10,,,23:06:25,,22:53:00,22:55:08,22:56:06,22:56:43,22:57:58,22:58:17,22:59:21,23:00:00,23:12:00,22:54:06,,,,,,,,,,,23:12:43,,,,23:10:59,,22:51:00,,23:04:00,,,,23:10:15,23:09:30
113174265236942601,19:14:00,,19:05:59,19:07:07,,19:20:44,19:21:35,19:22:51,19:24:00,,,19:10:28,,,19:12:01,,18:56:00,18:58:44,18:59:59,19:00:47,19:02:24,19:02:48,19:04:09,19:05:00,19:19:00,18:57:24,,,,,,,,,,,19:19:43,,,,19:17:43,,18:54:00,,19:09:00,,,,19:16:49,19:15:53
113174266236942601,22:48:00,,22:40:59,22:42:07,,22:54:44,22:55:35,22:56:51,22:58:00,,,22:45:10,,,22:46:25,,22:33:00,22:35:08,22:36:06,22:36:43,22:37:58,22:38:17,22:39:21,22:40:00,22:53:00,22:34:06,,,,,,,,,,,22:53:43,,,,22:51:43,,22:31:00,,22:44:00,,,,22:50:49,22:49:53
113174267236942601,21:48:00,,21:40:59,21:42:07,,21:54:44,21:55:35,21:56:51,21:58:00,,,21:45:10,,,21:46:25,,21:33:00,21:35:08,21:36:06,21:36:43,21:37:58,21:38:17,21:39:21,21:40:00,21:53:00,21:34:06,,,,,,,,,,,21:53:43,,,,21:51:43,,21:31:00,,21:44:00,,,,21:50:49,21:49:53
113174268236942601,22:28:00,,22:20:59,22:22:07,,22:34:44,22:35:35,22:36:51,22:38:00,,,22:25:10,,,22:26:25,,22:13:00,22:15:08,22:16:06,22:16:43,22:17:58,22:18:17,22:19:21,22:20:00,22:33:00,22:14:06,,,,,,,,,,,22:33:43,,,,22:31:43,,22:11:00,,22:24:00,,,,22:30:49,22:29:53
113174269236942601,22:08:00,,22:00:59,22:02:07,,22:14:44,22:15:35,22:16:51,22:18:00,,,22:05:10,,,22:06:25,,21:53:00,21:55:08,21:56:06,21:56:43,21:57:58,21:58:17,21:59:21,22:00:00,22:13:00,21:54:06,,,,,,,,,,,22:13:43,,,,22:11:43,,21:51:00,,22:04:00,,,,22:10:49,22:09:53
113174270236942601,20:48:00,,20:40:59,20:42:07,,20:54:44,20:55:35,20:56:51,20:58:00,,,20:45:10,,,20:46:25,,20:33:00,20:35:08,20:36:06,20:36:43,20:37:58,20:38:17,20:39:21,20:40:00,20:53:00,20:34:06,,,,,,,,,,,20:53:43,,,,20:51:43,,20:31:00,,20:44:00,,,,20:50:49,20:49:53
113174271236942601,21:08:00,,21:00:59,21:02:07,,21:14:44,21:15:35,21:16:51,21:18:00,,,21:05:10,,,21:06:25,,20:53:00,20:55:08,20:56:06,20:56:43,20:57:58,20:58:17,20:59:21,21:00:00,21:13:00,20:54:06,,,,,,,,,,,21:13:43,,,,21:11:43,,20:51:00,,21:04:00,,,,21:10:49,21:09:53
113174272236942601,19:51:00,,19:42:59,19:44:07,,19:57:44,19:58:35,19:59:51,20:01:00,,,19:47:28,,,19:49:01,,19:34:00,19:36:26,19:37:33,19:38:15,19:39:41,19:40:02,19:41:15,19:42:00,19:56:00,19:35:15,,,,,,,,,,,19:56:43,,,,19:54:43,,19:32:00,,19:46:00,,,,19:53:49,19:52:53
113174273236942601,20:09:00,,20:01:59,20:03:07,,20:15:44,20:16:35,20:17:51,20:19:00,,,20:06:10,,,20:07:25,,19:53:00,19:55:26,19:56:33,19:57:15,19:58:41,19:59:02,20:00:15,20:01:00,20:14:00,19:54:15,,,,,,,,,,,20:14:43,,,,20:12:43,,19:51:00,,20:05:00,,,,20:11:49,20:10:53
113174274236942601,20:28:00,,20:20:59,20:22:07,,20:34:44,20:35:35,20:36:51,20:38:00,,,20:25:10,,,20:26:25,,20:13:00,20:15:08,20:16:06,20:16:43,20:17:58,20:18:17,20:19:21,20:20:00,20:33:00,20:14:06,,,,,,,,,,,20:33:43,,,,20:31:43,,20:11:00,,20:24:00,,,,20:30:49,20:29:53
113174275236942601,19:33:00,,19:24:59,19:26:07,,19:39:44,19:40:35,19:41:51,19:43:00,,,19:29:28,,,19:31:01,,19:15:00,19:17:44,19:18:59,19:19:47,19:21:24,19:21:48,19:23:09,19:24:00,19:38:00,19:16:24,,,,,,,,,,,19:38:43,,,,19:36:43,,19:13:00,,19:28:00,,,,19:35:49,19:34:53
113174276236942601,18:54:00,,18:45:59,18:47:07,,19:00:44,19:01:35,19:02:51,19:04:00,,,18:50:28,,,18:52:01,,18:36:00,18:38:44,18:39:59,18:40:47,18:42:24,18:42:48,18:44:09,18:45:00,18:59:00,18:37:24,,,,,,,,,,,18:59:43,,,,18:57:43,,18:34:00,,18:49:00,,,,18:56:49,18:55:53
113174277236942601,,05:58:00,,,06:05:02,,,,05:50:00,05:51:00,05:52:06,,06:03:51,05:59:43,,06:00:55,,,,,,,,,,,05:54:00,06:06:00,06:06:36,06:07:09,06:07:46,06:08:41,06:09:12,06:10:07,06:10:43,06:12:00,,05:52:59,,05:54:45,,06:13:12,06:15:00,06:02:00,,,05:55:36,05:55:58,,
113174278236942601,23:48:00,,23:40:59,23:42:07,,23:53:44,23:54:35,23:55:51,23:57:00,,,23:45:10,,,23:46:25,,23:33:00,23:35:08,23:36:06,23:36:43,23:37:58,23:38:17,23:39:21,23:40:00,23:52:00,23:34:06,,,,,,,,,,,23:52:43,,,,23:50:59,,23:31:00,,23:44:00,,,,23:50:15,23:49:30
113174279236942601,21:28:00,,21:20:59,21:22:07,,21:34:44,21:35:35,21:36:51,21:38:00,,,21:25:10,,,21:26:25,,21:13:00,21:15:08,21:16:06,21:16:43,21:17:58,21:18:17,21:19:21,21:20:00,21:33:00,21:14:06,,,,,,,,,,,21:33:43,,,,21:31:43,,21:11:00,,21:24:00,,,,21:30:49,21:29:53
113174280236942601,12:33:00,,12:24:59,12:26:07,,12:40:04,12:41:06,12:42:37,12:44:00,,,12:29:28,,,12:31:01,,12:16:00,12:18:26,12:19:33,12:20:15,12:21:41,12:22:02,12:23:15,12:24:00,12:38:00,12:17:15,,,,,,,,,,,12:38:52,,,,12:36:43,,12:14:00,,12:28:00,,,,12:35:49,12:34:53
113174281236942601,10:53:00,,10:44:59,10:46:07,,10:58:44,10:59:35,11:00:51,11:02:00,,,10:49:28,,,10:51:01,,10:36:00,10:38:26,10:39:33,10:40:15,10:41:41,10:42:02,10:43:15,10:44:00,10:57:00,10:37:15,,,,,,,,,,,10:57:43,,,,10:55:59,,10:34:00,,10:48:00,,,,10:55:15,10:54:30
113174282236942601,10:13:00,,10:04:59,10:06:07,,10:18:44,10:19:35,10:20:51,10:22:00,,,10:09:28,,,10:11:01,,09:56:00,09:58:26,09:59:33,10:00:15,10:01:41,10:02:02,10:03:15,10:04:00,10:17:00,09:57:15,,,,,,,,,,,10:17:43,,,,10:15:59,,09:54:00,,10:08:00,,,,10:15:15,10:14:30
113174283236942601,09:53:00,,09:44:59,09:46:07,,09:58:44,09:59:35,10:00:51,10:02:00,,,09:49:28,,,09:51:01,,09:36:00,09:38:26,09:39:33,09:40:15,09:41:41,09:42:02,09:43:15,09:44:00,09:57:00,09:37:15,,,,,,,,,,,09:57:43,,,,09:55:59,,09:34:00,,09:48:00,,,,09:55:15,09:54:30
113174284236942601,09:12:00,,09:04:59,09:06:07,,09:17:44,09:18:35,09:19:51,09:21:00,,,09:09:10,,,09:10:25,,08:57:00,08:59:08,09:00:06,09:00:43,09:01:58,09:02:17,09:03:21,09:04:00,09:16:00,08:58:06,,,,,,,,,,,09:16:43,,,,09:14:59,,08:55:00,,09:08:00,,,,09:14:15,09:13:30
113174285236942601,06:52:00,,06:44:59,06:46:07,,06:57:44,06:58:35,06:59:51,07:01:00,,,06:49:10,,,06:50:25,,06:37:00,06:39:08,06:40:06,06:40:43,06:41:58,06:42:17,06:43:21,06:44:00,06:56:00,06:38:06,,,,,,,,,,,06:56:43,,,,06:54:59,,06:35:00,,06:48:00,,,,06:54:15,06:53:30
113174286236942601,11:53:00,,11:44:59,11:46:07,,11:58:44,11:59:35,12:00:51,12:02:00,,,11:49:28,,,11:51:01,,11:36:00,11:38:26,11:39:33,11:40:15,11:41:41,11:42:02,11:43:15,11:44:00,11:57:00,11:37:15,,,,,,,,,,,11:57:43,,,,11:55:59,,11:34:00,,11:48:00,,,,11:55:15,11:54:30
113174287236942601,07:22:00,,07:14:59,07:16:07,,07:27:44,07:28:35,07:29:51,07:31:00,,,07:19:10,,,07:20:25,,07:07:00,07:09:08,07:10:06,07:10:43,07:11:58,07:12:17,07:13:21,07:14:00,07:26:00,07:08:06,,,,,,,,,,,07:26:43,,,,07:24:59,,07:05:00,,07:18:00,,,,07:24:15,07:23:30
113174288236942601,11:33:00,,11:24:59,11:26:07,,11:38:44,11:39:35,11:40:51,11:42:00,,,11:29:28,,,11:31:01,,11:16:00,11:18:26,11:19:33,11:20:15,11:21:41,11:22:02,11:23:15,11:24:00,11:37:00,11:17:15,,,,,,,,,,,11:37:43,,,,11:35:59,,11:14:00,,11:28:00,,,,11:35:15,11:34:30
113174289236942601,12:14:00,,12:05:59,12:07:07,,12:19:44,12:20:35,12:21:51,12:23:00,,,12:10:28,,,12:12:01,,11:57:00,11:59:26,12:00:33,12:01:15,12:02:41,12:03:02,12:04:15,12:05:00,12:18:00,11:58:15,,,,,,,,,,,12:18:43,,,,12:16:59,,11:55:00,,12:09:00,,,,12:16:15,12:15:30
113174290236942601,11:13:00,,11:04:59,11:06:07,,11:18:44,11:19:35,11:20:51,11:22:00,,,11:09:28,,,11:11:01,,10:56:00,10:58:26,10:59:33,11:00:15,11:01:41,11:02:02,11:03:15,11:04:00,11:17:00,10:57:15,,,,,,,,,,,11:17:43,,,,11:15:59,,10:54:00,,11:08:00,,,,11:15:15,11:14:30
113174291236942601,06:22:00,,06:14:59,06:16:07,,06:27:44,06:28:35,06:29:51,06:31:00,,,06:19:10,,,06:20:25,,06:07:00,06:09:08,06:10:06,06:10:43,06:11:58,06:12:17,06:13:21,06:14:00,06:26:00,06:08:06,,,,,,,,,,,06:26:43,,,,06:24:59,,06:05:00,,06:18:00,,,,06:24:15,06:23:30
113174292236942601,10:33:00,,10:24:59,10:26:07,,10:38:44,10:39:35,10:40:51,10:42:00,,,10:29:28,,,10:31:01,,10:16:00,10:18:26,10:19:33,10:20:15,10:21:41,10:22:02,10:23:15,10:24:00,10:37:00,10:17:15,,,,,,,,,,,10:37:43,,,,10:35:59,,10:14:00,,10:28:00,,,,10:35:15,10:34:30
113174293236942601,18:34:00,,18:25:59,18:27:07,,18:40:44,18:41:35,18:42:51,18:44:00,,,18:30:28,,,18:32:01,,18:16:00,18:18:44,18:19:59,18:20:47,18:22:24,18:22:48,18:24:09,18:25:00,18:39:00,18:17:24,,,,,,,,,,,18:39:43,,,,18:37:43,,18:14:00,,18:29:00,,,,18:36:49,18:35:53
113345563237550001,05:28:00,,,05:22:00,,,,,,,,05:25:10,,,05:26:25,,,,,,,,,,,,,,,,,,,,,,,,05:32:00,,05:31:10,,,,05:24:00,,,,05:30:24,05:29:36
113345564237550001,06:04:00,,,05:58:00,,,,,,,,06:01:10,,,06:02:25,,,,,,,,,,,,,,,,,,,,,,,,06:08:00,,06:07:10,,,,06:00:00,,,,06:06:24,06:05:36
113345565237550001,06:18:00,,,06:12:00,,,,,,,,06:15:10,,,06:16:25,,,,,,,,,,,,,,,,,,,,,,,,06:22:00,,06:21:10,,,,06:14:00,,,,06:20:24,06:19:36
113345566237550001,05:48:00,,,05:42:00,,,,,,,,05:45:10,,,05:46:25,,,,,,,,,,,,,,,,,,,,,,,,05:52:00,,05:51:10,,,,05:44:00,,,,05:50:24,05:49:36
113345567237550001,06:55:00,,,06:48:00,,,,,,,,06:51:28,,,06:53:01,,,,,,,,,,,,,,,,,,,,,,,,07:00:00,,06:58:57,,,,06:50:00,,,,06:58:00,06:57:00
113345568237550001,07:19:00,,,07:11:00,,,,,,,,07:14:45,,,07:16:37,,,,,,,,,,,,,,,,,,,,,,,,07:25:00,,07:23:44,,,,07:13:00,,,,07:22:36,07:21:24
113345569237550001,14:36:00,,,14:29:00,,,,,,,,14:32:28,,,14:34:01,,,,,,,,,,,,,,,,,,,,,,,,14:42:00,,14:40:44,,,,14:31:00,,,,14:39:36,14:38:24
113345570237550001,15:36:00,,,15:29:00,,,,,,,,15:32:28,,,15:34:01,,,,,,,,,,,,,,,,,,,,,,,,15:42:00,,15:40:44,,,,15:31:00,,,,15:39:36,15:38:24
113345571237550001,,09:39:00,,,,,,,,,,,09:45:00,09:40:43,,09:41:55,,,,,,,,,,,09:33:00,,,,,,,,,,,,09:32:00,09:34:07,,,,09:43:00,,,09:35:24,09:35:57,,
113345572237550001,,18:12:00,,,,,,,,,,,18:18:00,18:13:43,,18:14:55,,,,,,,,,,,18:06:00,,,,,,,,,,,,18:05:00,18:07:07,,,,18:16:00,,,18:08:24,18:08:57,,
113345573237550001,,18:46:00,,,,,,,,,,,18:52:00,18:47:43,,18:48:55,,,,,,,,,,,18:40:00,,,,,,,,,,,,18:39:00,18:41:07,,,,18:50:00,,,18:42:24,18:42:57,,
113345574237550001,,19:44:00,,,,,,,,,,,19:50:00,19:45:43,,19:46:55,,,,,,,,,,,19:39:00,,,,,,,,,,,,19:38:00,19:39:56,,,,19:48:00,,,19:41:00,19:41:28,,
113345575237550001,,24:18:00,,,,,,,,,,,24:24:00,24:19:43,,24:20:55,,,,,,,,,,,24:14:00,,,,,,,,,,,,24:13:00,24:14:45,,,,24:22:00,,,24:15:36,24:15:58,,
113345576237550001,,24:38:00,,,,,,,,,,,24:44:00,24:39:43,,24:40:55,,,,,,,,,,,24:34:00,,,,,,,,,,,,24:33:00,24:34:45,,,,24:42:00,,,24:35:36,24:35:58,,
113345577237550001,,23:20:00,,,,,,,,,,,23:26:00,23:21:43,,23:22:55,,,,,,,,,,,23:16:00,,,,,,,,,,,,23:15:00,23:16:45,,,,23:24:00,,,23:17:36,23:17:58,,
113348348237567601,,23:38:00,,,,,,,,,,,23:44:00,23:39:43,,23:40:55,,,,,,,,,,,23:34:00,,,,,,,,,,,,23:33:00,23:34:45,,,,23:42:00,,,23:35:36,23:35:58,,
113348349237567601,,24:18:00,,,,,,,,,,,24:24:00,24:19:43,,24:20:55,,,,,,,,,,,24:14:00,,,,,,,,,,,,24:13:00,24:14:45,,,,24:22:00,,,24:15:36,24:15:58,,
113348350237567601,,24:38:00,,,,,,,,,,,24:44:00,24:39:43,,24:40:55,,,,,,,,,,,24:34:00,,,,,,,,,,,,24:33:00,24:34:45,,,,24:42:00,,,24:35:36,24:35:58,,
113348353237567601,05:28:00,,,05:22:00,,,,,,,,05:25:10,,,05:26:25,,,,,,,,,,,,,,,,,,,,,,,,05:32:00,,05:31:10,,,,05:24:00,,,,05:30:24,05:29:36
113348880237567601,05:58:00,,,05:52:00,,,,,,,,05:55:10,,,05:56:25,,,,,,,,,,,,,,,,,,,,,,,,06:02:00,,06:01:10,,,,05:54:00,,,,06:00:24,05:59:36
113348881237567601,09:11:00,,,09:05:00,,,,,,,,09:08:10,,,09:09:25,,,,,,,,,,,,,,,,,,,,,,,,09:15:00,,09:14:10,,,,09:07:00,,,,09:13:24,09:12:36
113349106237568501,05:58:00,,,05:52:00,,,,,,,,05:55:10,,,05:56:25,,,,,,,,,,,,,,,,,,,,,,,,06:02:00,,06:01:10,,,,05:54:00,,,,06:00:24,05:59:36
113349107237568501,05:28:00,,,05:22:00,,,,,,,,05:25:10,,,05:26:25,,,,,,,,,,,,,,,,,,,,,,,,05:32:00,,05:31:10,,,,05:24:00,,,,05:30:24,05:29:36
113349333237568501,10:41:00,,,10:34:00,,,,,,,,10:37:28,,,10:39:01,,,,,,,,,,,,,,,,,,,,,,,,10:47:00,,10:45:44,,,,10:36:00,,,,10:44:36,10:43:24
113349334237568501,06:47:00,,,06:41:00,,,,,,,,06:44:10,,,06:45:25,,,,,,,,,,,,,,,,,,,,,,,,06:51:00,,06:50:10,,,,06:43:00,,,,06:49:24,06:48:36
113349335237568501,12:59:00,,,12:52:00,,,,,,,,12:55:28,,,12:57:01,,,,,,,,,,,,,,,,,,,,,,,,13:05:00,,13:03:44,,,,12:54:00,,,,13:02:36,13:01:24
113349336237568501,,18:31:00,,,,,,,,,,,18:37:00,18:32:43,,18:33:55,,,,,,,,,,,18:26:00,,,,,,,,,,,,18:25:00,18:26:56,,,,18:35:00,,,18:28:00,18:28:28,,
113349337237568501,,19:30:00,,,,,,,,,,,19:36:00,19:31:43,,19:32:55,,,,,,,,,,,19:25:00,,,,,,,,,,,,19:24:00,19:25:56,,,,19:34:00,,,19:27:00,19:27:28,,
113388183237568501,,23:20:00,,,,,,,,,,,23:26:00,23:21:43,,23:22:55,,,,,,,,,,,23:16:00,,,,,,,,,,,,23:15:00,23:16:45,,,,23:24:00,,,23:17:36,23:17:58,,
113388184237568501,,24:18:00,,,,,,,,,,,24:24:00,24:19:43,,24:20:55,,,,,,,,,,,24:14:00,,,,,,,,,,,,24:13:00,24:14:45,,,,24:22:00,,,24:15:36,24:15:58,,
113388185237568501,,24:38:00,,,,,,,,,,,24:44:00,24:39:43,,24:40:55,,,,,,,,,,,24:34:00,,,,,,,,,,,,24:33:00,24:34:45,,,,24:42:00,,,24:35:36,24:35:58,,
