trip_id,0089,1042,5272F,5273F,5281G,5501,5502,5503,5504,5507,5508,5531,5555,5556,5559,5560,5561F,5562,5601,5602,5603,5604,5605,5655,5656,5657,5658,5659,9551,9552,9553,9556,9557,9575,9577,9578
113515766238347502,06:13:00,,,06:06:00,,,,,,,,06:12:00,06:03:00,06:04:08,06:07:43,06:09:37,06:11:00,,,,,,,05:58:00,05:59:07,06:00:21,06:01:11,06:01:58,,,,,05:52:00,05:53:23,05:54:36,05:56:59
113515767238347502,06:43:00,,,06:36:00,,,,,,,,06:42:00,06:33:00,06:34:08,06:37:43,06:39:37,06:41:00,,,,,,,06:28:00,06:29:07,06:30:21,06:31:11,06:31:58,,,,,06:22:00,06:23:23,06:24:36,06:26:59
113515768238347502,07:14:00,,,07:07:00,,,,,,,,07:13:00,07:04:00,07:05:08,07:08:43,07:10:37,07:12:00,,,,,,,06:59:00,07:00:07,07:01:21,07:02:11,07:02:58,,,,,06:53:00,06:54:23,06:55:36,06:57:59
113515769238347502,20:43:00,,,20:36:00,,,,,,,,20:42:00,20:33:00,20:34:08,20:37:43,20:39:37,20:41:00,,,,,,,20:27:00,20:28:21,20:29:49,20:30:50,20:31:45,,,,,20:21:00,20:22:23,20:23:36,20:25:59
113515770238347502,21:03:00,,,20:56:00,,,,,,,,21:02:00,20:53:00,20:54:08,20:57:43,20:59:37,21:01:00,,,,,,,20:47:00,20:48:21,20:49:49,20:50:50,20:51:45,,,,,20:41:00,20:42:23,20:43:36,20:45:59
113515771238347502,21:23:00,,,21:16:00,,,,,,,,21:22:00,21:13:00,21:14:08,21:17:43,21:19:37,21:21:00,,,,,,,21:08:00,21:09:07,21:10:21,21:11:11,21:11:58,,,,,21:02:00,21:03:23,21:04:36,21:06:59
113515772238347502,21:43:00,,,21:36:00,,,,,,,,21:42:00,21:33:00,21:34:08,21:37:43,21:39:37,21:41:00,,,,,,,21:28:00,21:29:07,21:30:21,21:31:11,21:31:58,,,,,21:22:00,21:23:23,21:24:36,21:26:59
113515773238347502,22:03:00,,,21:56:00,,,,,,,,22:02:00,21:53:00,21:54:08,21:57:43,21:59:37,22:01:00,,,,,,,21:48:00,21:49:07,21:50:21,21:51:11,21:51:58,,,,,21:42:00,21:43:23,21:44:36,21:46:59
113515774238347502,22:23:00,,,22:16:00,,,,,,,,22:22:00,22:13:00,22:14:08,22:17:43,22:19:37,22:21:00,,,,,,,22:08:00,22:09:07,22:10:21,22:11:11,22:11:58,,,,,22:02:00,22:03:23,22:04:36,22:06:59
113515775238347502,22:43:00,,,22:36:00,,,,,,,,22:42:00,22:33:00,22:34:08,22:37:43,22:39:37,22:41:00,,,,,,,22:28:00,22:29:07,22:30:21,22:31:11,22:31:58,,,,,22:22:00,22:23:23,22:24:36,22:26:59
113515776238347502,23:03:00,,,22:56:00,,,,,,,,23:02:00,22:53:00,22:54:08,22:57:43,22:59:37,23:01:00,,,,,,,22:48:00,22:49:07,22:50:21,22:51:11,22:51:58,,,,,22:42:00,22:43:23,22:44:36,22:46:59
113515777238347502,23:24:00,,,23:17:00,,,,,,,,23:23:00,23:14:00,23:15:08,23:18:43,23:20:37,23:22:00,,,,,,,23:09:00,23:10:07,23:11:21,23:12:11,23:12:58,,,,,23:03:00,23:04:23,23:05:36,23:07:59
113515778238347502,23:44:00,,,23:37:00,,,,,,,,23:43:00,23:34:00,23:35:08,23:38:43,23:40:37,23:42:00,,,,,,,23:29:00,23:30:07,23:31:21,23:32:11,23:32:58,,,,,23:23:00,23:24:23,23:25:36,23:27:59
113515779238347502,24:04:00,,,23:57:00,,,,,,,,24:03:00,23:54:00,23:55:08,23:58:43,24:00:37,24:02:00,,,,,,,23:49:00,23:50:07,23:51:21,23:52:11,23:52:58,,,,,23:43:00,23:44:23,23:45:36,23:47:59
113515780238347502,24:24:00,,,24:17:00,,,,,,,,24:23:00,24:14:00,24:15:08,24:18:43,24:20:37,24:22:00,,,,,,,24:09:00,24:10:07,24:11:21,24:12:11,24:12:58,,,,,24:03:00,24:04:23,24:05:36,24:07:59
113515781238347502,09:34:00,,,09:27:00,,,,,,,,,09:24:00,09:25:08,09:28:43,09:30:37,09:32:00,09:33:09,,,,,,09:19:00,09:20:07,09:21:21,09:22:11,09:22:58,,,,,09:13:00,09:14:23,09:15:36,09:17:59
113515782238347502,09:48:00,,,09:41:00,,,,,,,,,09:38:00,09:39:08,09:42:43,09:44:37,09:46:00,09:47:09,,,,,,09:33:00,09:34:07,09:35:21,09:36:11,09:36:58,,,,,09:27:00,09:28:23,09:29:36,09:31:59
113515783238347502,10:03:00,,,09:55:00,,,,,,,,,09:52:00,09:53:08,09:56:43,09:58:37,10:00:00,10:01:44,,,,,,09:47:00,09:48:07,09:49:21,09:50:11,09:50:58,,,,,09:41:00,09:42:23,09:43:36,09:45:59
113515784238347502,10:17:00,,,10:09:00,,,,,,,,,10:05:00,10:06:30,10:10:43,10:12:37,10:14:00,10:15:44,,,,,,09:59:00,10:00:21,10:01:49,10:02:50,10:03:45,,,,,09:53:00,09:54:23,09:55:36,09:57:59
113515785238347502,10:32:00,,,10:24:00,,,,,,,,,10:20:00,10:21:30,10:25:43,10:27:37,10:29:00,10:30:44,,,,,,10:14:00,10:15:21,10:16:49,10:17:50,10:18:45,,,,,10:08:00,10:09:23,10:10:36,10:12:59
113515786238347502,10:47:00,,,10:39:00,,,,,,,,,10:35:00,10:36:30,10:40:43,10:42:37,10:44:00,10:45:44,,,,,,10:29:00,10:30:21,10:31:49,10:32:50,10:33:45,,,,,10:23:00,10:24:23,10:25:36,10:27:59
113515787238347502,11:02:00,,,10:54:00,,,,,,,,,10:50:00,10:51:30,10:55:43,10:57:37,10:59:00,11:00:44,,,,,,10:44:00,10:45:21,10:46:49,10:47:50,10:48:45,,,,,10:38:00,10:39:23,10:40:36,10:42:59
113515788238347502,11:17:00,,,11:09:00,,,,,,,,,11:05:00,11:06:30,11:10:43,11:12:37,11:14:00,11:15:44,,,,,,10:59:00,11:00:21,11:01:49,11:02:50,11:03:45,,,,,10:53:00,10:54:23,10:55:36,10:57:59
113515789238347502,11:32:00,,,11:24:00,,,,,,,,,11:20:00,11:21:30,11:25:43,11:27:37,11:29:00,11:30:44,,,,,,11:14:00,11:15:21,11:16:49,11:17:50,11:18:45,,,,,11:08:00,11:09:23,11:10:36,11:12:59
113515790238347502,11:47:00,,,11:39:00,,,,,,,,,11:35:00,11:36:30,11:40:43,11:42:37,11:44:00,11:45:44,,,,,,11:29:00,11:30:21,11:31:49,11:32:50,11:33:45,,,,,11:23:00,11:24:23,11:25:36,11:27:59
113515791238347502,12:02:00,,,11:54:00,,,,,,,,,11:50:00,11:51:30,11:55:43,11:57:37,11:59:00,12:00:44,,,,,,11:44:00,11:45:21,11:46:49,11:47:50,11:48:45,,,,,11:38:00,11:39:23,11:40:36,11:42:59
113515792238347502,12:17:00,,,12:09:00,,,,,,,,,12:05:00,12:06:30,12:10:43,12:12:37,12:14:00,12:15:44,,,,,,11:59:00,12:00:21,12:01:49,12:02:50,12:03:45,,,,,11:53:00,11:54:23,11:55:36,11:57:59
113515793238347502,12:32:00,,,12:24:00,,,,,,,,,12:20:00,12:21:30,12:25:43,12:27:37,12:29:00,12:30:44,,,,,,12:14:00,12:15:21,12:16:49,12:17:50,12:18:45,,,,,12:08:00,12:09:23,12:10:36,12:12:59
113515794238347502,12:47:00,,,12:39:00,,,,,,,,,12:35:00,12:36:30,12:40:43,12:42:37,12:44:00,12:45:44,,,,,,12:29:00,12:30:21,12:31:49,12:32:50,12:33:45,,,,,12:23:00,12:24:23,12:25:36,12:27:59
113515795238347502,13:02:00,,,12:54:00,,,,,,,,,12:50:00,12:51:30,12:55:43,12:57:37,12:59:00,13:00:44,,,,,,12:44:00,12:45:21,12:46:49,12:47:50,12:48:45,,,,,12:38:00,12:39:23,12:40:36,12:42:59
113515796238347502,13:17:00,,,13:09:00,,,,,,,,,13:05:00,13:06:30,13:10:43,13:12:37,13:14:00,13:15:44,,,,,,12:59:00,13:00:21,13:01:49,13:02:50,13:03:45,,,,,12:53:00,12:54:23,12:55:36,12:57:59
113515797238347502,13:32:00,,,13:24:00,,,,,,,,,13:20:00,13:21:30,13:25:43,13:27:37,13:29:00,13:30:44,,,,,,13:14:00,13:15:21,13:16:49,13:17:50,13:18:45,,,,,13:08:00,13:09:23,13:10:36,13:12:59
113515798238347502,13:47:00,,,13:39:00,,,,,,,,,13:35:00,13:36:30,13:40:43,13:42:37,13:44:00,13:45:44,,,,,,13:29:00,13:30:21,13:31:49,13:32:50,13:33:45,,,,,13:23:00,13:24:23,13:25:36,13:27:59
113515799238347502,14:02:00,,,13:54:00,,,,,,,,,13:50:00,13:51:30,13:55:43,13:57:37,13:59:00,14:00:44,,,,,,13:44:00,13:45:21,13:46:49,13:47:50,13:48:45,,,,,13:38:00,13:39:23,13:40:36,13:42:59
113515800238347502,14:16:00,,,14:08:00,,,,,,,,,14:04:00,14:05:30,14:09:43,14:11:37,14:13:00,14:14:44,,,,,,13:58:00,13:59:21,14:00:49,14:01:50,14:02:45,,,,,13:52:00,13:53:23,13:54:36,13:56:59
113515801238347502,14:32:00,,,14:24:00,,,,,,,,,14:20:00,14:21:30,14:25:43,14:27:37,14:29:00,14:30:44,,,,,,14:14:00,14:15:21,14:16:49,14:17:50,14:18:45,,,,,14:08:00,14:09:23,14:10:36,14:12:59
113515802238347502,14:47:00,,,14:39:00,,,,,,,,,14:35:00,14:36:30,14:40:43,14:42:37,14:44:00,14:45:44,,,,,,14:29:00,14:30:21,14:31:49,14:32:50,14:33:45,,,,,14:23:00,14:24:23,14:25:36,14:27:59
113515803238347502,15:02:00,,,14:54:00,,,,,,,,,14:50:00,14:51:30,14:55:43,14:57:37,14:59:00,15:00:44,,,,,,14:44:00,14:45:21,14:46:49,14:47:50,14:48:45,,,,,14:38:00,14:39:23,14:40:36,14:42:59
113515804238347502,15:17:00,,,15:09:00,,,,,,,,,15:06:00,15:07:08,15:10:43,15:12:37,15:14:00,15:15:44,,,,,,15:00:00,15:01:21,15:02:49,15:03:50,15:04:45,,,,,14:54:00,14:55:23,14:56:36,14:58:59
113515805238347502,15:32:00,,,15:24:00,,,,,,,,,15:21:00,15:22:08,15:25:43,15:27:37,15:29:00,15:30:44,,,,,,15:15:00,15:16:21,15:17:49,15:18:50,15:19:45,,,,,15:09:00,15:10:23,15:11:36,15:13:59
113515806238347502,15:47:00,,,15:39:00,,,,,,,,,15:36:00,15:37:08,15:40:43,15:42:37,15:44:00,15:45:44,,,,,,15:30:00,15:31:21,15:32:49,15:33:50,15:34:45,,,,,15:24:00,15:25:23,15:26:36,15:28:59
113515807238347502,16:02:00,,,15:54:00,,,,,,,,,15:51:00,15:52:08,15:55:43,15:57:37,15:59:00,16:00:44,,,,,,15:45:00,15:46:21,15:47:49,15:48:50,15:49:45,,,,,15:39:00,15:40:23,15:41:36,15:43:59
113515808238347502,16:17:00,,,16:09:00,,,,,,,,,16:06:00,16:07:08,16:10:43,16:12:37,16:14:00,16:15:44,,,,,,16:00:00,16:01:21,16:02:49,16:03:50,16:04:45,,,,,15:54:00,15:55:23,15:56:36,15:58:59
113515809238347502,16:32:00,,,16:24:00,,,,,,,,,16:21:00,16:22:08,16:25:43,16:27:37,16:29:00,16:30:44,,,,,,16:15:00,16:16:21,16:17:49,16:18:50,16:19:45,,,,,16:09:00,16:10:23,16:11:36,16:13:59
113515810238347502,16:47:00,,,16:39:00,,,,,,,,,16:36:00,16:37:08,16:40:43,16:42:37,16:44:00,16:45:44,,,,,,16:30:00,16:31:21,16:32:49,16:33:50,16:34:45,,,,,16:24:00,16:25:23,16:26:36,16:28:59
113515811238347502,17:02:00,,,16:54:00,,,,,,,,,16:51:00,16:52:08,16:55:43,16:57:37,16:59:00,17:00:44,,,,,,16:45:00,16:46:21,16:47:49,16:48:50,16:49:45,,,,,16:39:00,16:40:23,16:41:36,16:43:59
113515812238347502,17:17:00,,,17:09:00,,,,,,,,,17:06:00,17:07:08,17:10:43,17:12:37,17:14:00,17:15:44,,,,,,17:00:00,17:01:21,17:02:49,17:03:50,17:04:45,,,,,16:54:00,16:55:23,16:56:36,16:58:59
113515813238347502,17:32:00,,,17:24:00,,,,,,,,,17:21:00,17:22:08,17:25:43,17:27:37,17:29:00,17:30:44,,,,,,17:15:00,17:16:21,17:17:49,17:18:50,17:19:45,,,,,17:09:00,17:10:23,17:11:36,17:13:59
113515814238347502,17:47:00,,,17:39:00,,,,,,,,,17:36:00,17:37:08,17:40:43,17:42:37,17:44:00,17:45:44,,,,,,17:30:00,17:31:21,17:32:49,17:33:50,17:34:45,,,,,17:24:00,17:25:23,17:26:36,17:28:59
113515815238347502,18:02:00,,,17:54:00,,,,,,,,,17:51:00,17:52:08,17:55:43,17:57:37,17:59:00,18:00:44,,,,,,17:45:00,17:46:21,17:47:49,17:48:50,17:49:45,,,,,17:39:00,17:40:23,17:41:36,17:43:59
113515816238347502,18:17:00,,,18:09:00,,,,,,,,,18:06:00,18:07:08,18:10:43,18:12:37,18:14:00,18:15:44,,,,,,18:00:00,18:01:21,18:02:49,18:03:50,18:04:45,,,,,17:54:00,17:55:23,17:56:36,17:58:59
113515817238347502,18:32:00,,,18:24:00,,,,,,,,,18:21:00,18:22:08,18:25:43,18:27:37,18:29:00,18:30:44,,,,,,18:15:00,18:16:21,18:17:49,18:18:50,18:19:45,,,,,18:09:00,18:10:23,18:11:36,18:13:59
113515818238347502,18:47:00,,,18:39:00,,,,,,,,,18:36:00,18:37:08,18:40:43,18:42:37,18:44:00,18:45:44,,,,,,18:30:00,18:31:21,18:32:49,18:33:50,18:34:45,,,,,18:24:00,18:25:23,18:26:36,18:28:59
113515819238347502,19:03:00,,,18:55:00,,,,,,,,,18:52:00,18:53:08,18:56:43,18:58:37,19:00:00,19:01:44,,,,,,18:46:00,18:47:21,18:48:49,18:49:50,18:50:45,,,,,18:40:00,18:41:23,18:42:36,18:44:59
113515820238347502,19:22:00,,,19:14:00,,,,,,,,,19:11:00,19:12:08,19:15:43,19:17:37,19:19:00,19:20:44,,,,,,19:05:00,19:06:21,19:07:49,19:08:50,19:09:45,,,,,18:59:00,19:00:23,19:01:36,19:03:59
113515821238347502,19:41:00,,,19:33:00,,,,,,,,,19:30:00,19:31:08,19:34:43,19:36:37,19:38:00,19:39:44,,,,,,19:24:00,19:25:21,19:26:49,19:27:50,19:28:45,,,,,19:18:00,19:19:23,19:20:36,19:22:59
113515822238347502,20:01:00,,,19:53:00,,,,,,,,,19:50:00,19:51:08,19:54:43,19:56:37,19:58:00,19:59:44,,,,,,19:44:00,19:45:21,19:46:49,19:47:50,19:48:45,,,,,19:38:00,19:39:23,19:40:36,19:42:59
113515823238347502,20:21:00,,,20:13:00,,,,,,,,,20:10:00,20:11:08,20:14:43,20:16:37,20:18:00,20:19:44,,,,,,20:04:00,20:05:21,20:06:49,20:07:50,20:08:45,,,,,19:58:00,19:59:23,20:00:36,20:02:59
113515824238347502,,,19:17:00,,,,,,,,,,19:14:00,19:15:08,,,,,,,,,,19:08:00,19:09:21,19:10:49,19:11:50,19:12:45,,,,,19:02:00,19:03:23,19:04:36,19:06:59
113515826238347502,,,24:40:00,,,,,,,,,,24:37:00,24:38:08,,,,,,,,,,24:32:00,24:33:07,24:34:21,24:35:11,24:35:58,,,,,24:26:00,24:27:23,24:28:36,24:30:59
113515827238347502,,,25:01:00,,,,,,,,,,24:58:00,24:59:08,,,,,,,,,,24:53:00,24:54:07,24:55:21,24:56:11,24:56:58,,,,,24:47:00,24:48:23,24:49:36,24:51:59
113515828238347502,,,,,,,,,,06:54:00,06:55:00,,,,,,,,06:56:02,06:56:49,06:57:36,06:58:49,07:00:00,,,,,,07:01:01,07:04:42,07:03:28,07:06:00,,,,
113515829238347502,,,,,,,,,,09:17:00,09:18:00,,,,,,,,09:19:02,09:19:49,09:20:36,09:21:49,09:23:00,,,,,,09:24:01,09:27:42,09:26:28,09:29:00,,,,
113515963238347502,09:30:00,,,,09:37:00,09:31:02,09:32:00,09:33:41,09:35:11,09:39:00,09:40:00,,,,,,,,09:41:02,09:41:49,09:42:36,09:43:49,09:45:00,,,,,,09:46:01,09:49:42,09:48:28,09:51:00,,,,
113515965238347502,09:45:00,,,,09:52:00,09:46:02,09:47:00,09:48:41,09:50:11,09:54:00,09:55:00,,,,,,,,09:56:02,09:56:49,09:57:36,09:58:49,10:00:00,,,,,,10:01:01,10:04:42,10:03:28,10:06:00,,,,
113515966238347502,07:04:00,,,06:57:00,,,,,,,,07:03:00,,,06:58:43,07:00:37,07:02:00,,,,,,,,,,,,,,,,,,,
113515972238347502,07:55:00,,,07:48:00,,,,,,,,07:54:00,07:45:00,07:46:08,07:49:43,07:51:37,07:53:00,,,,,,,07:40:00,07:41:07,07:42:21,07:43:11,07:43:58,,,,,07:34:00,07:35:23,07:36:36,07:38:59
113515973238347502,07:30:00,,,,07:37:00,07:31:02,07:32:00,07:33:41,07:35:11,07:39:00,07:40:00,,,,,,,,07:41:02,07:41:49,07:42:36,07:43:49,07:45:00,,,,,,07:46:01,07:49:42,07:48:28,07:51:00,,,,
113515977238347502,07:10:00,,,,07:17:00,07:11:02,07:12:00,07:13:41,07:15:11,07:19:00,07:20:00,,,,,,,,07:21:02,07:21:49,07:22:36,07:23:49,07:25:00,,,,,,07:26:01,07:29:42,07:28:28,07:31:00,,,,
113515979238347502,07:35:00,,,07:28:00,,,,,,,,07:34:00,07:25:00,07:26:08,07:29:43,07:31:37,07:33:00,,,,,,,07:20:00,07:21:07,07:22:21,07:23:11,07:23:58,,,,,07:14:00,07:15:23,07:16:36,07:18:59
113515980238347502,08:15:00,,,08:08:00,,,,,,,,08:14:00,08:05:00,08:06:08,08:09:43,08:11:37,08:13:00,,,,,,,08:00:00,08:01:07,08:02:21,08:03:11,08:03:58,,,,,07:54:00,07:55:23,07:56:36,07:58:59
113515982238347502,07:50:00,,,,07:57:00,07:51:02,07:52:00,07:53:41,07:55:11,07:59:00,08:00:00,,,,,,,,08:01:02,08:01:49,08:02:36,08:03:49,08:05:00,,,,,,08:06:01,08:09:42,08:08:28,08:11:00,,,,
113515985238347502,08:35:00,,,08:28:00,,,,,,,,08:34:00,08:25:00,08:26:08,08:29:43,08:31:37,08:33:00,,,,,,,08:20:00,08:21:07,08:22:21,08:23:11,08:23:58,,,,,08:14:00,08:15:23,08:16:36,08:18:59
113515986238347502,08:55:00,,,08:48:00,,,,,,,,08:54:00,08:45:00,08:46:08,08:49:43,08:51:37,08:53:00,,,,,,,08:40:00,08:41:07,08:42:21,08:43:11,08:43:58,,,,,08:34:00,08:35:23,08:36:36,08:38:59
113515987238347502,09:15:00,,,09:08:00,,,,,,,,09:14:00,09:05:00,09:06:08,09:09:43,09:11:37,09:13:00,,,,,,,09:00:00,09:01:07,09:02:21,09:03:11,09:03:58,,,,,08:54:00,08:55:23,08:56:36,08:58:59
113516021238347502,24:35:00,,,24:28:00,,,,,,,,24:34:00,24:25:00,24:26:08,24:29:43,24:31:37,24:33:00,,,,,,,24:20:00,24:21:07,24:22:21,24:23:11,24:23:58,,,,,24:14:00,24:15:23,24:16:36,24:18:59
