gid,code_ligne,variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus,geom
1038,052b,2,4,5152,SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146421.000000,166678.000000,B,52,GARE CENTRALE,010100000000000000A8DF014100000000B0580441
1039,052b,2,5,5161,FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146476.000000,166789.000000,B,52,GARE CENTRALE,01010000000000000060E1014100000000285C0441
1040,052b,2,6,1085,BERVOETS,BERVOETS,Bervoets,Bervoets,146598.500000,167448.500000,B,52,GARE CENTRALE,01010000000000000034E5014100000000C4700441
1041,052b,2,7,2735,UNION,UNION,Union,Union,147014.000000,167772.500000,B,52,GARE CENTRALE,01010000000000000030F2014100000000E47A0441
1042,052b,2,8,2736,PIERRE DECOSTER,PIERRE DECOSTER,Pierre Decoster,Pierre Decoster,147261.300000,167938.400000,B,52,GARE CENTRALE,010100000066666666EAF901413333333313800441
1043,052b,2,9,2462,ROCHEFORT,ROCHEFORT,Rochefort,Rochefort,147693.000000,168221.000000,B,52,GARE CENTRALE,0101000000000000006807024100000000E8880441
1044,052b,2,10,2463,COMBAZ,COMBAZ,Combaz,Combaz,147910.000000,168321.000000,B,52,GARE CENTRALE,010100000000000000300E024100000000088C0441
1045,052b,2,11,2333,BARRIERE,BAREEL,Barrière,Bareel,148257.000000,168490.000000,B,52,GARE CENTRALE,010100000000000000081902410000000050910441
1046,052b,2,12,2465,PARVIS ST-GILLES,ST-GILLISVOORPL.,Parvis Saint-Gilles,Sint-Gillisvoorplein,148295.400000,168859.200000,B,52,GARE CENTRALE,0101000000333333333B1A02419A999999D99C0441
1047,052b,2,13,2467,PORTE DE HAL,HALLEPOORT,Porte de Hal,Hallepoort,148277.600000,169128.200000,B,52,GARE CENTRALE,0101000000CDCCCCCCAC1902419A99999941A50441
1048,052b,2,14,1125,HOP. SAINT-PIERRE,SINT-PIETERS-ZKH.,Hôpital Saint-Pierre,Sint-Pieters-ziekenhuis,148408.000000,169365.000000,B,52,GARE CENTRALE,010100000000000000C01D024100000000A8AC0441
1049,052b,2,15,1126,JEU DE BALLE,VOSSENPLEIN,Jeu de Balle,Vossenplein,148611.000000,169668.000000,B,52,GARE CENTRALE,010100000000000000182402410000000020B60441
1050,052b,2,16,1127,CHAPELLE,KAPELLEKERK,Chapelle,Kapellekerk,148807.000000,170093.000000,B,52,GARE CENTRALE,010100000000000000382A02410000000068C30441
1051,052b,2,17,2840,MADELEINE,MAGDALENA,Madeleine,Magdalena,148986.000000,170314.000000,B,52,GARE CENTRALE,010100000000000000D02F02410000000050CA0441
1052,052b,2,18,2787,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149245.400000,170577.200000,B,52,GARE CENTRALE,010100000033333333EB3702419A99999989D20441
1053,053b,1,1,2647,WESTLAND SHOPPING,WESTLAND SHOPPING,Westland Shopping,Westland Shopping,144125.000000,169698.400000,B,53,HOPITAL MILITAIRE,010100000000000000E89701413333333313B70441
1054,053b,1,2,2648,WESTLAND SHOPPING,WESTLAND SHOPPING,Westland Shopping,Westland Shopping,144297.000000,169688.800000,B,53,HOPITAL MILITAIRE,010100000000000000489D014166666666C6B60441
1055,053b,1,3,1204,FRUITS,FRUIT,Fruits,Fruit,144473.000000,169665.000000,B,53,HOPITAL MILITAIRE,010100000000000000C8A201410000000008B60441
1056,053b,1,4,1205,WILLEMYNS,WILLEMYNS,Willemyns,Willemyns,144914.000000,169873.000000,B,53,HOPITAL MILITAIRE,01010000000000000090B001410000000088BC0441
1057,053b,1,5,1206,PETERBOS,PETERBOS,Peterbos,Peterbos,144890.000000,170228.000000,B,53,HOPITAL MILITAIRE,010100000000000000D0AF014100000000A0C70441
1058,053b,1,6,2564,PRINCE DE LIEGE,PRINS VAN LUIK,Prince de Liège,Prins van Luik,145095.000000,170780.000000,B,53,HOPITAL MILITAIRE,01010000000000000038B6014100000000E0D80441
1059,053b,1,7,2565,MACHTENS,MACHTENS,Machtens,Machtens,145208.000000,171253.000000,B,53,HOPITAL MILITAIRE,010100000000000000C0B9014100000000A8E70441
1060,053b,1,8,2566B,CANDRIES,CANDRIES,Candries,Candries,145676.400000,171687.100000,B,53,HOPITAL MILITAIRE,01010000003333333363C80141CDCCCCCC38F50441
1061,053b,1,9,2567,LEROY,LEROY,Leroy,Leroy,145821.000000,171836.000000,B,53,HOPITAL MILITAIRE,010100000000000000E8CC014100000000E0F90441
1062,053b,1,10,2568,CIM. DE MOLENBEEK,BEGR. MOLENBEEK,Cimetière de Molenbeek,Begraafplaats van Molenbeek,145989.000000,172034.000000,B,53,HOPITAL MILITAIRE,01010000000000000028D201410000000010000541
1063,053b,1,11,2569,BASTOGNE,BASTENAKEN,Bastogne,Bastenaken,146328.000000,172445.000000,B,53,HOPITAL MILITAIRE,010100000000000000C0DC014100000000E80C0541
1064,053b,1,12,2570,BOSSAERT-BASILIQ.,BOSSAERT-BASILIEK,Bossaert-Basilique,Bossaert-Basiliek,146487.000000,172713.000000,B,53,HOPITAL MILITAIRE,010100000000000000B8E101410000000048150541
1065,053b,1,13,2571,RIETHUISEN,RIETHUISEN,Riethuisen,Riethuisen,146653.000000,173078.000000,B,53,HOPITAL MILITAIRE,010100000000000000E8E6014100000000B0200541
1066,053b,1,14,2572,SIMPSON,SIMPSON,Simpson,Simpson,146750.000000,173292.000000,B,53,HOPITAL MILITAIRE,010100000000000000F0E901410000000060270541
1067,053b,1,15,2573B,MIROIR,SPIEGEL,Miroir,Spiegel,146829.000000,173421.000000,B,53,HOPITAL MILITAIRE,01010000000000000068EC014100000000682B0541
1068,053b,1,16,1767,LEOPOLD I,LEOPOLD I,Léopold I,Leopold I,147181.000000,173604.000000,B,53,HOPITAL MILITAIRE,01010000000000000068F701410000000020310541
1069,053b,1,17,2575,WOESTE,WOESTE,Woeste,Woeste,147504.000000,173816.000000,B,53,HOPITAL MILITAIRE,0101000000000000008001024100000000C0370541
1070,053b,1,18,2576,LOYAUTE,RECHTSCHAPENHEID,Loyauté,Rechtschapenheid,147847.000000,174000.000000,B,53,HOPITAL MILITAIRE,010100000000000000380C024100000000803D0541
1071,053b,1,19,2171,EMILE DELVA,EMILE DELVA,Emile Delva,Emile Delva,148129.500000,174059.900000,B,53,HOPITAL MILITAIRE,0101000000000000000C150241333333335F3F0541
1072,053b,1,20,2547,BOCKSTAEL,BOCKSTAEL,Bockstael,Bockstael,148524.000000,174141.000000,B,53,HOPITAL MILITAIRE,0101000000000000006021024100000000E8410541
1073,053b,1,21,4132B,GARE DE BOCKSTAEL,STATION BOCKSTAEL,Gare de Bockstael,Station Bockstael,148533.000000,174375.000000,B,53,HOPITAL MILITAIRE,010100000000000000A82102410000000038490541
1074,053b,1,22,2809,KAREL BOGAERD,KAREL BOGAERD,Karel Bogaerd,Karel Bogaerd,148549.000000,174534.000000,B,53,HOPITAL MILITAIRE,0101000000000000002822024100000000304E0541
1075,053b,1,23,2810,ARTISTES,KUNSTENAARS,Artistes,Kunstenaars,148994.000000,174569.000000,B,53,HOPITAL MILITAIRE,0101000000000000001030024100000000484F0541
1076,053b,1,24,2811,SCHOLA EUROPEA,SCHOLA EUROPEA,Schola Europea,Schola Europea,148917.000000,174982.000000,B,53,HOPITAL MILITAIRE,010100000000000000A82D024100000000305C0541
1077,053b,1,25,2824,SERRES ROYALES,KONINKL. SERRES,Serres Royales,Koninklijke Serres,149182.700000,175426.600000,B,53,HOPITAL MILITAIRE,01010000009A999999F5350241CDCCCCCC146A0541
1078,053b,1,26,2813,DE WAND,DE WAND,De Wand,De Wand,149193.000000,176148.000000,B,53,HOPITAL MILITAIRE,0101000000000000004836024100000000A0800541
1079,053b,1,27,2814,PAGODES,PAGODEN,Pagodes,Pagoden,149580.000000,176166.000000,B,53,HOPITAL MILITAIRE,010100000000000000604202410000000030810541
1080,053b,1,28,2815B,LONG BONNIER,LANGE BUNDER,Long Bonnier,Lange Bunder,149777.400000,176158.000000,B,53,HOPITAL MILITAIRE,0101000000333333338B48024100000000F0800541
1081,053b,1,29,2816,VERSAILLES,VERSAILLES,Versailles,Versailles,150247.000000,176210.000000,B,53,HOPITAL MILITAIRE,010100000000000000385702410000000090820541
1082,053b,1,30,2817,BEYSEGHEM,BEIZEGEM,Beyseghem,Beizegem,150583.000000,176251.000000,B,53,HOPITAL MILITAIRE,010100000000000000B861024100000000D8830541
1083,053b,1,31,2819,KRUIPWEG,KRUIPWEG,Kruipweg,Kruipweg,150854.000000,176019.000000,B,53,HOPITAL MILITAIRE,010100000000000000306A024100000000987C0541
1084,053b,1,32,2312,ZAVELPUT,ZAVELPUT,Zavelput,Zavelput,150978.000000,176001.000000,B,53,HOPITAL MILITAIRE,010100000000000000106E024100000000087C0541
1085,053b,1,33,1989,PETER BENOIT,PETER BENOIT,Peter Benoit,Peter Benoit,151397.500000,176156.300000,B,53,HOPITAL MILITAIRE,0101000000000000002C7B024166666666E2800541
1086,053b,1,34,2365,VAL MARIA,MARIENDAAL,Val Maria,Mariëndaal,151171.000000,176617.000000,B,53,HOPITAL MILITAIRE,0101000000000000001874024100000000488F0541
1087,053b,1,35,2827,FERME NOS PILIFS,FERME NOS PILIFS,Ferme Nos Pilifs,Ferme Nos Pilifs,151251.000000,176970.000000,B,53,HOPITAL MILITAIRE,0101000000000000009876024100000000509A0541
1088,053b,1,36,3001B,HOP. MILITAIRE,MILITAIR HOSP.,Hôpital Militaire,Militair Hospitaal,151471.000000,177544.000000,B,53,HOPITAL MILITAIRE,010100000000000000787D02410000000040AC0541
1089,053b,2,1,3001B,HOP. MILITAIRE,MILITAIR HOSP.,Hôpital Militaire,Militair Hospitaal,151471.000000,177544.000000,B,53,WESTLAND SHOPPING,010100000000000000787D02410000000040AC0541
1090,053b,2,2,2352,HOP. MILITAIRE,MILITAIR HOSP.,Hôpital Militaire,Militair Hospitaal,151403.500000,177462.400000,B,53,WESTLAND SHOPPING,0101000000000000005C7B024133333333B3A90541
1091,053b,2,3,2823B,FERME NOS PILIFS,FERME NOS PILIFS,Ferme Nos Pilifs,Ferme Nos Pilifs,151265.000000,177055.000000,B,53,WESTLAND SHOPPING,0101000000000000000877024100000000F89C0541
1092,053b,2,4,2766,VAL MARIA,MARIENDAAL,Val Maria,Mariëndaal,151147.600000,176630.300000,B,53,WESTLAND SHOPPING,0101000000CDCCCCCC5C73024166666666B28F0541
1093,053b,2,5,2362B,PETER BENOIT,PETER BENOIT,Peter Benoit,Peter Benoit,151316.000000,176093.000000,B,53,WESTLAND SHOPPING,010100000000000000A078024100000000E87E0541
1094,053b,2,6,2363,ZAVELPUT,ZAVELPUT,Zavelput,Zavelput,150972.000000,176029.000000,B,53,WESTLAND SHOPPING,010100000000000000E06D024100000000E87C0541
1095,053b,2,7,2852,KRUIPWEG,KRUIPWEG,Kruipweg,Kruipweg,150839.000000,176048.000000,B,53,WESTLAND SHOPPING,010100000000000000B869024100000000807D0541
1096,053b,2,8,2853,BEYSEGHEM,BEIZEGEM,Beyseghem,Beizegem,150552.000000,176250.000000,B,53,WESTLAND SHOPPING,010100000000000000C060024100000000D0830541
1097,053b,2,9,2854,VERSAILLES,VERSAILLES,Versailles,Versailles,150228.000000,176214.000000,B,53,WESTLAND SHOPPING,010100000000000000A056024100000000B0820541
1098,053b,2,10,2855,LONG BONNIER,LANGE BUNDER,Long Bonnier,Lange Bunder,149661.000000,176163.000000,B,53,WESTLAND SHOPPING,010100000000000000E84402410000000018810541
1099,053b,2,11,2856B,PAGODES,PAGODEN,Pagodes,Pagoden,149311.000000,176337.000000,B,53,WESTLAND SHOPPING,010100000000000000F83902410000000088860541
1100,053b,2,12,2857B,DE WAND,DE WAND,De Wand,De Wand,149226.000000,176087.000000,B,53,WESTLAND SHOPPING,0101000000000000005037024100000000B87E0541
1101,053b,2,13,2875,SERRES ROYALES,KONINKL. SERRES,Serres Royales,Koninklijke Serres,149106.800000,175369.600000,B,53,WESTLAND SHOPPING,01010000006666666696330241CDCCCCCC4C680541
1102,053b,2,14,2861,SCHOLA EUROPEA,SCHOLA EUROPEA,Schola Europea,Schola Europea,148908.000000,174999.000000,B,53,WESTLAND SHOPPING,010100000000000000602D024100000000B85C0541
1103,053b,2,15,2860,ARTISTES,KUNSTENAARS,Artistes,Kunstenaars,148979.000000,174578.000000,B,53,WESTLAND SHOPPING,010100000000000000982F024100000000904F0541
1104,053b,2,16,2545,KAREL BOGAERD,KAREL BOGAERD,Karel Bogaerd,Karel Bogaerd,148561.000000,174542.000000,B,53,WESTLAND SHOPPING,0101000000000000008822024100000000704E0541
1105,053b,2,17,4131B,GARE DE BOCKSTAEL,STATION BOCKSTAEL,Gare de Bockstael,Station Bockstael,148512.000000,174388.000000,B,53,WESTLAND SHOPPING,0101000000000000000021024100000000A0490541
1106,053b,2,18,2554,BOCKSTAEL,BOCKSTAEL,Bockstael,Bockstael,148472.000000,174143.000000,B,53,WESTLAND SHOPPING,010100000000000000C01F024100000000F8410541
1107,053b,2,19,2170,EMILE DELVA,EMILE DELVA,Emile Delva,Emile Delva,148123.000000,174066.000000,B,53,WESTLAND SHOPPING,010100000000000000D814024100000000903F0541
1108,053b,2,20,2503,LOYAUTE,RECHTSCHAPENHEID,Loyauté,Rechtschapenheid,147868.000000,174010.000000,B,53,WESTLAND SHOPPING,010100000000000000E00C024100000000D03D0541
1109,053b,2,21,2504,WOESTE,WOESTE,Woeste,Woeste,147437.000000,173781.000000,B,53,WESTLAND SHOPPING,01010000000000000068FF014100000000A8360541
1110,053b,2,22,1775,LEOPOLD I,LEOPOLD I,Léopold I,Leopold I,147164.600000,173633.600000,B,53,WESTLAND SHOPPING,0101000000CDCCCCCCE4F60141CDCCCCCC0C320541
1111,053b,2,23,2506B,MIROIR,SPIEGEL,Miroir,Spiegel,146817.000000,173442.000000,B,53,WESTLAND SHOPPING,01010000000000000008EC014100000000102C0541
1112,053b,2,24,2507,SIMPSON,SIMPSON,Simpson,Simpson,146694.000000,173229.000000,B,53,WESTLAND SHOPPING,01010000000000000030E801410000000068250541
1113,053b,2,25,2508,RIETHUISEN,RIETHUISEN,Riethuisen,Riethuisen,146570.000000,172948.000000,B,53,WESTLAND SHOPPING,01010000000000000050E4014100000000A01C0541
1114,053b,2,26,2509,BOSSAERT-BASILIQ.,BOSSAERT-BASILIEK,Bossaert-Basilique,Bossaert-Basiliek,146456.000000,172708.000000,B,53,WESTLAND SHOPPING,010100000000000000C0E001410000000020150541
1115,053b,2,27,2510,BASTOGNE,BASTENAKEN,Bastogne,Bastenaken,146283.000000,172427.000000,B,53,WESTLAND SHOPPING,01010000000000000058DB014100000000580C0541
1116,053b,2,28,2511,CIM. DE MOLENBEEK,BEGR. MOLENBEEK,Cimetière de Molenbeek,Begraafplaats van Molenbeek,145951.000000,172028.000000,B,53,WESTLAND SHOPPING,010100000000000000F8D0014100000000E0FF0441
1117,053b,2,29,2512,LEROY,LEROY,Leroy,Leroy,145787.000000,171842.000000,B,53,WESTLAND SHOPPING,010100000000000000D8CB01410000000010FA0441
1118,053b,2,30,2513,CANDRIES,CANDRIES,Candries,Candries,145586.000000,171624.000000,B,53,WESTLAND SHOPPING,01010000000000000090C501410000000040F30441
1119,053b,2,31,2514,MACHTENS,MACHTENS,Machtens,Machtens,145191.000000,171264.000000,B,53,WESTLAND SHOPPING,01010000000000000038B901410000000000E80441
1120,053b,2,32,2522,PRINCE DE LIEGE,PRINS VAN LUIK,Prince de Liège,Prins van Luik,145043.000000,170655.000000,B,53,WESTLAND SHOPPING,01010000000000000098B4014100000000F8D40441
1121,053b,2,33,2536,PETERBOS,PETERBOS,Peterbos,Peterbos,144861.000000,170337.000000,B,53,WESTLAND SHOPPING,010100000000000000E8AE01410000000008CB0441
1122,053b,2,34,1259,WILLEMYNS,WILLEMYNS,Willemyns,Willemyns,144866.700000,169744.300000,B,53,WESTLAND SHOPPING,01010000009A99999915AF01416666666682B80441
1123,053b,2,35,1260,FRUITS,FRUIT,Fruits,Fruit,144451.000000,169686.000000,B,53,WESTLAND SHOPPING,01010000000000000018A2014100000000B0B60441
1124,053b,2,36,1483,WESTLAND SHOPPING,WESTLAND SHOPPING,Westland Shopping,Westland Shopping,144014.000000,169716.000000,B,53,WESTLAND SHOPPING,0101000000000000007094014100000000A0B70441
1125,054b,1,1,1780,TRONE,TROON,Trône,Troon,149724.600000,170159.900000,B,54,FOREST (BERVOETS),0101000000CDCCCCCCE4460241333333337FC50441
1126,054b,1,2,1734,TRONE,TROON,Trône,Troon,149722.000000,170027.000000,B,54,FOREST (BERVOETS),010100000000000000D04602410000000058C10441
1127,054b,1,3,3518B,PORTE DE NAMUR,NAAMSEPOORT,Porte de Namur,Naamsepoort,149525.000000,169681.000000,B,54,FOREST (BERVOETS),010100000000000000A84002410000000088B60441
1128,054b,1,4,3506,QUART.ST-BONIFACE,ST-BONIFAASWIJK,Quartier Saint-Boniface,Sint-Bonifaaswijk,149663.700000,169407.700000,B,54,FOREST (BERVOETS),01010000009A999999FD4402419A999999FDAD0441
1129,054b,1,5,2928,FERNAND COCQ,FERNAND COCQ,Fernand Cocq,Fernand Cocq,149840.000000,169182.000000,B,54,FOREST (BERVOETS),010100000000000000804A024100000000F0A60441
1130,054b,1,6,2929,VANNE,VERLAAT,Vanne,Verlaat,149689.000000,168817.000000,B,54,FOREST (BERVOETS),010100000000000000C845024100000000889B0441
1131,054b,1,7,2972,BAILLI,BALJUW,Bailli,Baljuw,149567.000000,168492.300000,B,54,FOREST (BERVOETS),010100000000000000F84102416666666662910441
1132,054b,1,8,2931,TRINITE,DRIEVULDIGHEID,Trinité,Drievuldigheid,149211.000000,168286.000000,B,54,FOREST (BERVOETS),010100000000000000D836024100000000F08A0441
1133,054b,1,9,2932,MA CAMPAGNE,MA CAMPAGNE,Ma Campagne,Ma Campagne,148982.000000,168016.000000,B,54,FOREST (BERVOETS),010100000000000000B02F02410000000080820441
1134,054b,1,10,2950,PRISON,GEVANGENIS,Prison,Gevangenis,148438.000000,168009.000000,B,54,FOREST (BERVOETS),010100000000000000B01E02410000000048820441
1135,054b,1,11,2934,ALBERT,ALBERT,Albert,Albert,148088.000000,167915.000000,B,54,FOREST (BERVOETS),010100000000000000C013024100000000587F0441
1136,054b,1,12,2935,JUPITER,JUPITER,Jupiter,Jupiter,147743.000000,167680.000000,B,54,FOREST (BERVOETS),010100000000000000F80802410000000000780441
1137,054b,1,13,2936,TOURNOI,STEEKSPEL,Tournoi,Steekspel,147535.000000,167304.000000,B,54,FOREST (BERVOETS),0101000000000000007802024100000000406C0441
1138,054b,1,14,2411B,DUDEN,DUDEN,Duden,Duden,147457.000000,167143.000000,B,54,FOREST (BERVOETS),010100000000000000080002410000000038670441
1139,054b,1,15,2937B,MYSTERE,MYSTERIE,Mystère,Mysterie,147310.200000,167034.000000,B,54,FOREST (BERVOETS),01010000009A99999971FB014100000000D0630441
1140,054b,1,16,2616B,FOREST NATIONAL,VORST NATIONAAL,Forest National,Vorst Nationaal,146809.100000,166585.500000,B,54,FOREST (BERVOETS),0101000000CDCCCCCCC8EB014100000000CC550441
1141,054b,1,17,2939B,GARE FOREST-EST,STAT. VORST-OOST,Gare de Forest-Est,Station Vorst-Oost,146589.300000,166541.000000,B,54,FOREST (BERVOETS),010100000066666666EAE401410000000068540441
1142,054b,1,18,5152,SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146421.000000,166678.000000,B,54,FOREST (BERVOETS),010100000000000000A8DF014100000000B0580441
1143,054b,1,19,5161,FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146476.000000,166789.000000,B,54,FOREST (BERVOETS),01010000000000000060E1014100000000285C0441
1144,054b,1,20,1085,BERVOETS,BERVOETS,Bervoets,Bervoets,146598.500000,167448.500000,B,54,FOREST (BERVOETS),01010000000000000034E5014100000000C4700441
1145,054b,1,21,1072,FOREST (BERVOETS),VORST (BERVOETS),Forest Centre (Bervoets),Vorst Centrum (Bervoets),146572.000000,167422.000000,B,54,FOREST (BERVOETS),01010000000000000060E4014100000000F06F0441
1146,054b,2,1,1072,FOREST (BERVOETS),VORST (BERVOETS),Forest Centre (Bervoets),Vorst Centrum (Bervoets),146572.000000,167422.000000,B,54,TRONE,01010000000000000060E4014100000000F06F0441
1147,054b,2,2,1015,BERVOETS,BERVOETS,Bervoets,Bervoets,146555.500000,167357.700000,B,54,TRONE,010100000000000000DCE301419A999999ED6D0441
1148,054b,2,3,5915,FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146482.000000,166852.000000,B,54,TRONE,01010000000000000090E1014100000000205E0441
1149,054b,2,4,5719,SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146391.100000,166607.300000,B,54,TRONE,0101000000CDCCCCCCB8DE0141666666667A560441
1150,054b,2,5,2952B,GARE FOREST-EST,STAT. VORST-OOST,Gare de Forest-Est,Station Vorst-Oost,146622.000000,166521.000000,B,54,TRONE,010100000000000000F0E5014100000000C8530441
1151,054b,2,6,2953B,FOREST NATIONAL,VORST NATIONAAL,Forest National,Vorst Nationaal,146946.100000,166640.300000,B,54,TRONE,0101000000CDCCCCCC10F001416666666682570441
1152,054b,2,7,2954B,MYSTERE,MYSTERIE,Mystère,Mysterie,147328.100000,167037.200000,B,54,TRONE,0101000000CDCCCCCC00FC01419A999999E9630441
1153,054b,2,8,2456,DUDEN,DUDEN,Duden,Duden,147474.000000,167147.000000,B,54,TRONE,010100000000000000900002410000000058670441
1154,054b,2,9,2955,TOURNOI,STEEKSPEL,Tournoi,Steekspel,147543.000000,167325.000000,B,54,TRONE,010100000000000000B802024100000000E86C0441
1155,054b,2,10,2951,JUPITER,JUPITER,Jupiter,Jupiter,147764.000000,167693.000000,B,54,TRONE,010100000000000000A00902410000000068780441
1156,054b,2,11,2957,ALBERT,ALBERT,Albert,Albert,148105.000000,167887.000000,B,54,TRONE,0101000000000000004814024100000000787E0441
1157,054b,2,12,2965,PRISON,GEVANGENIS,Prison,Gevangenis,148529.000000,168027.000000,B,54,TRONE,0101000000000000008821024100000000D8820441
1158,054b,2,13,2959,MA CAMPAGNE,MA CAMPAGNE,Ma Campagne,Ma Campagne,148896.000000,168064.000000,B,54,TRONE,010100000000000000002D02410000000000840441
1159,054b,2,14,2960,TRINITE,DRIEVULDIGHEID,Trinité,Drievuldigheid,149284.000000,168277.000000,B,54,TRONE,0101000000000000002039024100000000A88A0441
1160,054b,2,15,2971,BAILLI,BALJUW,Bailli,Baljuw,149624.900000,168522.300000,B,54,TRONE,010100000033333333C74302416666666652920441
1161,054b,2,16,2962,VANNE,VERLAAT,Vanne,Verlaat,149667.000000,168829.000000,B,54,TRONE,0101000000000000001845024100000000E89B0441
1162,054b,2,17,2963,FERNAND COCQ,FERNAND COCQ,Fernand Cocq,Fernand Cocq,149845.000000,169200.000000,B,54,TRONE,010100000000000000A84A02410000000080A70441
1163,054b,2,18,2964B,QUART.ST-BONIFACE,ST-BONIFAASWIJK,Quartier Saint-Boniface,Sint-Bonifaaswijk,149649.000000,169444.000000,B,54,TRONE,010100000000000000884402410000000020AF0441
1164,054b,2,19,2967B,PORTE DE NAMUR,NAAMSEPOORT,Porte de Namur,Naamsepoort,149527.100000,169750.000000,B,54,TRONE,0101000000CDCCCCCCB840024100000000B0B80441
1165,054b,2,20,2948,TRONE,TROON,Trône,Troon,149727.700000,170029.300000,B,54,TRONE,01010000009A999999FD460241666666666AC10441
1166,054b,2,21,1780,TRONE,TROON,Trône,Troon,149724.600000,170159.900000,B,54,TRONE,0101000000CDCCCCCCE4460241333333337FC50441
1167,056b,1,1,1474B,SCHUMAN,SCHUMAN,Schuman,Schuman,151062.800000,170336.400000,B,56,BUDA,010100000066666666B67002413333333303CB0441
1168,056b,1,2,2083,SCHUMAN,SCHUMAN,Schuman,Schuman,151068.600000,170363.700000,B,56,BUDA,0101000000CDCCCCCCE47002419A999999DDCB0441
1169,056b,1,3,2068,AMBIORIX,AMBIORIX,Ambiorix,Ambiorix,151056.700000,170634.200000,B,56,BUDA,01010000009A999999857002419A99999951D40441
1170,056b,1,4,6082,LUTHER,LUTHER,Luther,Luther,151190.000000,170992.000000,B,56,BUDA,010100000000000000B07402410000000080DF0441
1171,056b,1,5,6190,BRABANCONNE,BRABANCONNE,Brabançonne,Brabançonne,151340.100000,171302.600000,B,56,BUDA,0101000000CDCCCCCC60790241CDCCCCCC34E90441
